sentence_id,technique,text,feature_id,props_a20,props_a21,props_a22,annotator_consistency,props_gpt4_majority,res_1.0_1,gpt_props_1.0_1,res_1.0_2,gpt_props_1.0_2,res_1.0_3,gpt_props_1.0_3,gpt3.5_1.0_consistency,res_0.2_1,gpt_props_0.2_1,res_0.2_2,gpt_props_0.2_2,res_0.2_3,gpt_props_0.2_3,gpt3.5_0.2_consistency,gpt3.5_0.2_majority,humans isCorrect,gpt isCorrect,comments,ground truth,Unnamed: 28,property_gpt3.5,res_gpt3.5_0.0_V3_2,property_gpt3.5_0.0_V3_2
73,[0],"Meanwhile, according to a Breitbart report by Allum Bokhari, “By inserting negative search suggestions under the name of a candidate, search engines like Google can shift the opinions of undecided voters by up to 43.4 percent, according to new research by a team at the American Institute for Behavioral Research and Technology and reported exclusively by Breitbart News.”",Verb_choices,['modality'],['modality'],['modality'],True,[],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The verb 'inserting' introduces the concept of negation as it implies the action of putting negative search suggestions, which involves contradiction or denial of something.""
}",['negation'],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The use of the phrase 'inserting negative search suggestions' involves the denial or contradiction of positive search suggestions, indicating the presence of negation in the verb choices.""
}",['negation'],"{
  ""Properties"": [
    ""negation""
  ],
  ""Explanation"": ""The use of 'negative' search suggestions is a form of negation, as it involves the contradiction or denial of positive search suggestions.""
}",['negation'],True,"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The use of 'negative search suggestions' involves the contradiction or denial of positive information, making it an example of negation.""
}",['negation'],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The text contains the property of negation, as it discusses the insertion of negative search suggestions to shift opinions of undecided voters.""
}",['negation'],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The use of 'negative search suggestions' and the mention of 'shift the opinions' indicate the presence of negation in the text.""
}",['negation'],1,['negation'],1.0,0.0,GPT wrongly assings negation,['modality'],,negation,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The type of verb choice in the given sentence is not negation. The sentence describes the action of inserting negative search suggestions to influence undecided voters, but it does not directly express contradiction or denial of something. Instead, it presents a statement about the potential impact of manipulating search engine results.""
}",[]
73,[0],"Meanwhile, according to a Breitbart report by Allum Bokhari, “By inserting negative search suggestions under the name of a candidate, search engines like Google can shift the opinions of undecided voters by up to 43.4 percent, according to new research by a team at the American Institute for Behavioral Research and Technology and reported exclusively by Breitbart News.”",Verb_choices,['modality'],['modality'],['modality'],True,[],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The verb 'inserting' introduces the concept of negation as it implies the action of putting negative search suggestions, which involves contradiction or denial of something.""
}",['negation'],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The use of the phrase 'inserting negative search suggestions' involves the denial or contradiction of positive search suggestions, indicating the presence of negation in the verb choices.""
}",['negation'],"{
  ""Properties"": [
    ""negation""
  ],
  ""Explanation"": ""The use of 'negative' search suggestions is a form of negation, as it involves the contradiction or denial of positive search suggestions.""
}",['negation'],True,"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The use of 'negative search suggestions' involves the contradiction or denial of positive information, making it an example of negation.""
}",['negation'],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The text contains the property of negation, as it discusses the insertion of negative search suggestions to shift opinions of undecided voters.""
}",['negation'],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The use of 'negative search suggestions' and the mention of 'shift the opinions' indicate the presence of negation in the text.""
}",['negation'],1,['negation'],1.0,0.0,GPT wrongly assings negation,['modality'],,modality,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The type of verb choice in the given sentence is not modality. The sentence does not use verbs like 'might', 'likely', or 'perhaps' to express possibility or likelihood. Instead, it presents a statement of fact based on research findings and reported information, without indicating possibility or uncertainty."" 
}",[]
73,[0],"Meanwhile, according to a Breitbart report by Allum Bokhari, “By inserting negative search suggestions under the name of a candidate, search engines like Google can shift the opinions of undecided voters by up to 43.4 percent, according to new research by a team at the American Institute for Behavioral Research and Technology and reported exclusively by Breitbart News.”",Verb_choices,['modality'],['modality'],['modality'],True,[],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The verb 'inserting' introduces the concept of negation as it implies the action of putting negative search suggestions, which involves contradiction or denial of something.""
}",['negation'],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The use of the phrase 'inserting negative search suggestions' involves the denial or contradiction of positive search suggestions, indicating the presence of negation in the verb choices.""
}",['negation'],"{
  ""Properties"": [
    ""negation""
  ],
  ""Explanation"": ""The use of 'negative' search suggestions is a form of negation, as it involves the contradiction or denial of positive search suggestions.""
}",['negation'],True,"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The use of 'negative search suggestions' involves the contradiction or denial of positive information, making it an example of negation.""
}",['negation'],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The text contains the property of negation, as it discusses the insertion of negative search suggestions to shift opinions of undecided voters.""
}",['negation'],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The use of 'negative search suggestions' and the mention of 'shift the opinions' indicate the presence of negation in the text.""
}",['negation'],1,['negation'],1.0,0.0,GPT wrongly assings negation,['modality'],,nominalization,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The type of verb choice in the given sentence is not nominalization. Nominalization involves turning verbs into nouns, but the sentence provided does not demonstrate this transformation. Instead, it contains standard verb usage without converting any verbs into nouns."" 
}",[]
73,[0],"Meanwhile, according to a Breitbart report by Allum Bokhari, “By inserting negative search suggestions under the name of a candidate, search engines like Google can shift the opinions of undecided voters by up to 43.4 percent, according to new research by a team at the American Institute for Behavioral Research and Technology and reported exclusively by Breitbart News.”",Verb_choices,['modality'],['modality'],['modality'],True,[],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The verb 'inserting' introduces the concept of negation as it implies the action of putting negative search suggestions, which involves contradiction or denial of something.""
}",['negation'],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The use of the phrase 'inserting negative search suggestions' involves the denial or contradiction of positive search suggestions, indicating the presence of negation in the verb choices.""
}",['negation'],"{
  ""Properties"": [
    ""negation""
  ],
  ""Explanation"": ""The use of 'negative' search suggestions is a form of negation, as it involves the contradiction or denial of positive search suggestions.""
}",['negation'],True,"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The use of 'negative search suggestions' involves the contradiction or denial of positive information, making it an example of negation.""
}",['negation'],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The text contains the property of negation, as it discusses the insertion of negative search suggestions to shift opinions of undecided voters.""
}",['negation'],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The use of 'negative search suggestions' and the mention of 'shift the opinions' indicate the presence of negation in the text.""
}",['negation'],1,['negation'],1.0,0.0,GPT wrongly assings negation,['modality'],,personification,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The type of verb choice in the given sentence does not demonstrate personification. Personification involves attributing human-like qualities or actions to non-human entities. The sentence provided does not contain verbs that endow physical objects or abstractions with human-like agency. Instead, it discusses the actions of search engines and the reporting of research findings, which do not involve personification.""
}",[]
73,[0],"Meanwhile, according to a Breitbart report by Allum Bokhari, “By inserting negative search suggestions under the name of a candidate, search engines like Google can shift the opinions of undecided voters by up to 43.4 percent, according to new research by a team at the American Institute for Behavioral Research and Technology and reported exclusively by Breitbart News.”",Verb_choices,['modality'],['modality'],['modality'],True,[],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The verb 'inserting' introduces the concept of negation as it implies the action of putting negative search suggestions, which involves contradiction or denial of something.""
}",['negation'],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The use of the phrase 'inserting negative search suggestions' involves the denial or contradiction of positive search suggestions, indicating the presence of negation in the verb choices.""
}",['negation'],"{
  ""Properties"": [
    ""negation""
  ],
  ""Explanation"": ""The use of 'negative' search suggestions is a form of negation, as it involves the contradiction or denial of positive search suggestions.""
}",['negation'],True,"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The use of 'negative search suggestions' involves the contradiction or denial of positive information, making it an example of negation.""
}",['negation'],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The text contains the property of negation, as it discusses the insertion of negative search suggestions to shift opinions of undecided voters.""
}",['negation'],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The use of 'negative search suggestions' and the mention of 'shift the opinions' indicate the presence of negation in the text.""
}",['negation'],1,['negation'],1.0,0.0,GPT wrongly assings negation,['modality'],,multiplication,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The type of verb choice in the given sentence is not multiplication. The sentence does not involve multiplying the subjects or verbs in a single predication. Instead, it presents a complex statement about the impact of negative search suggestions on undecided voters, without multiplying subjects or verbs within the predication.""
}",[]
214,[1],"""One woman (was) screaming through my door that I should be killed and I should die,"" he told reporters at Friday's news conference.",Verb_choices,['modality'],['modality'],['modality'],True,[],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The statement contains negation in the form of denial and contradiction of the speaker's well-being.""
}",['negation'],"{
  ""Properties"": [
    ""negation""
  ],
  ""Explanation"": ""The use of 'should be killed' and 'should die' in the reported speech indicates negation, as these phrases express denial or contradiction of the speaker's well-being.""
}",['negation'],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The quote includes the negation of the speaker's safety and well-being through the use of 'should be killed' and 'should die'.""
}",['negation'],True,"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The verb 'was' in parentheses indicates a potential negation, as it contradicts the direct quote from the speaker.""
}",['negation'],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The use of 'should' in the context of being killed and dying implies negation, as it contradicts the normal expectation of safety and survival.""
}",['negation'],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The use of 'should be killed' and 'should die' involves the negation of the speaker's well-being.""
}",['negation'],1,['negation'],1.0,0.0,GPT wrongly assings negation,['modality'],,negation,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The type of verb choice in the given sentence is not negation. The verb 'was' is used to indicate the past continuous tense, and it does not directly express contradiction or denial. Instead, it describes an ongoing action in the past. The negation in the sentence is conveyed through the verbs 'should be killed' and 'should die,' which express the denial of a desired action or state.""
}",[]
214,[1],"""One woman (was) screaming through my door that I should be killed and I should die,"" he told reporters at Friday's news conference.",Verb_choices,['modality'],['modality'],['modality'],True,[],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The statement contains negation in the form of denial and contradiction of the speaker's well-being.""
}",['negation'],"{
  ""Properties"": [
    ""negation""
  ],
  ""Explanation"": ""The use of 'should be killed' and 'should die' in the reported speech indicates negation, as these phrases express denial or contradiction of the speaker's well-being.""
}",['negation'],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The quote includes the negation of the speaker's safety and well-being through the use of 'should be killed' and 'should die'.""
}",['negation'],True,"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The verb 'was' in parentheses indicates a potential negation, as it contradicts the direct quote from the speaker.""
}",['negation'],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The use of 'should' in the context of being killed and dying implies negation, as it contradicts the normal expectation of safety and survival.""
}",['negation'],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The use of 'should be killed' and 'should die' involves the negation of the speaker's well-being.""
}",['negation'],1,['negation'],1.0,0.0,GPT wrongly assings negation,['modality'],,modality,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The type of verb choice in the given sentence is not modality. The verb 'was' is a past tense form of the verb 'to be', used to indicate a state of being or existence. Modality typically involves auxiliary verbs like 'might', 'could', 'should', 'would', etc., which express possibility, likelihood, or necessity. In the given sentence, the verb 'was' is used to describe an action in the past, rather than to convey possibility or likelihood."" 
}",[]
214,[1],"""One woman (was) screaming through my door that I should be killed and I should die,"" he told reporters at Friday's news conference.",Verb_choices,['modality'],['modality'],['modality'],True,[],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The statement contains negation in the form of denial and contradiction of the speaker's well-being.""
}",['negation'],"{
  ""Properties"": [
    ""negation""
  ],
  ""Explanation"": ""The use of 'should be killed' and 'should die' in the reported speech indicates negation, as these phrases express denial or contradiction of the speaker's well-being.""
}",['negation'],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The quote includes the negation of the speaker's safety and well-being through the use of 'should be killed' and 'should die'.""
}",['negation'],True,"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The verb 'was' in parentheses indicates a potential negation, as it contradicts the direct quote from the speaker.""
}",['negation'],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The use of 'should' in the context of being killed and dying implies negation, as it contradicts the normal expectation of safety and survival.""
}",['negation'],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The use of 'should be killed' and 'should die' involves the negation of the speaker's well-being.""
}",['negation'],1,['negation'],1.0,0.0,GPT wrongly assings negation,['modality'],,nominalization,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The type of verb choice in the given sentence is not nominalization. Nominalization involves turning verbs into nouns, but the sentence provided contains the verb 'screaming,' which is not nominalized. The verb 'screaming' is a present participle used to describe the action of the woman at that moment, not a noun form of a verb."" 
}",[]
214,[1],"""One woman (was) screaming through my door that I should be killed and I should die,"" he told reporters at Friday's news conference.",Verb_choices,['modality'],['modality'],['modality'],True,[],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The statement contains negation in the form of denial and contradiction of the speaker's well-being.""
}",['negation'],"{
  ""Properties"": [
    ""negation""
  ],
  ""Explanation"": ""The use of 'should be killed' and 'should die' in the reported speech indicates negation, as these phrases express denial or contradiction of the speaker's well-being.""
}",['negation'],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The quote includes the negation of the speaker's safety and well-being through the use of 'should be killed' and 'should die'.""
}",['negation'],True,"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The verb 'was' in parentheses indicates a potential negation, as it contradicts the direct quote from the speaker.""
}",['negation'],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The use of 'should' in the context of being killed and dying implies negation, as it contradicts the normal expectation of safety and survival.""
}",['negation'],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The use of 'should be killed' and 'should die' involves the negation of the speaker's well-being.""
}",['negation'],1,['negation'],1.0,0.0,GPT wrongly assings negation,['modality'],,personification,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The type of verb choice in the given sentence is not personification. Personification involves attributing human characteristics to non-human entities. In the provided sentence, the verb 'screaming' is not personification; it is describing the action of a person, not attributing human-like agency to a non-human entity."" 
}",[]
214,[1],"""One woman (was) screaming through my door that I should be killed and I should die,"" he told reporters at Friday's news conference.",Verb_choices,['modality'],['modality'],['modality'],True,[],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The statement contains negation in the form of denial and contradiction of the speaker's well-being.""
}",['negation'],"{
  ""Properties"": [
    ""negation""
  ],
  ""Explanation"": ""The use of 'should be killed' and 'should die' in the reported speech indicates negation, as these phrases express denial or contradiction of the speaker's well-being.""
}",['negation'],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The quote includes the negation of the speaker's safety and well-being through the use of 'should be killed' and 'should die'.""
}",['negation'],True,"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The verb 'was' in parentheses indicates a potential negation, as it contradicts the direct quote from the speaker.""
}",['negation'],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The use of 'should' in the context of being killed and dying implies negation, as it contradicts the normal expectation of safety and survival.""
}",['negation'],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The use of 'should be killed' and 'should die' involves the negation of the speaker's well-being.""
}",['negation'],1,['negation'],1.0,0.0,GPT wrongly assings negation,['modality'],,multiplication,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The type of verb choice in the given sentence is not multiplication. Multiplication involves repeating or multiplying the verbs or subjects within a single predication. In the provided sentence, the verb 'was' is not being multiplied or repeated within the predication. Therefore, it does not fit the definition of multiplication in the context of verb choices.""
}",[]
