sentence_id,technique,text,feature_id,props_a20,props_a21,props_a22,annotator_consistency,props_gpt4_majority,res_1.0_1,gpt_props_1.0_1,res_1.0_2,gpt_props_1.0_2,res_1.0_3,gpt_props_1.0_3,gpt3.5_1.0_consistency,res_0.2_1,gpt_props_0.2_1,res_0.2_2,gpt_props_0.2_2,res_0.2_3,gpt_props_0.2_3,gpt3.5_0.2_consistency,gpt3.5_0.2_majority,humans isCorrect,gpt isCorrect,comments,ground truth,Unnamed: 28,propertygpt-4o-mini,resgpt-4o-mini_0.0_V4,propertygpt-4o-mini_0.0_V4
68,[0],"I have read the Cardinal's exposition in both Italian and English, and I only find mention of the help of the sacraments in certain cases.",Figures_of_word_choice,[],[],[],True,[],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of 'in both Italian and English' emphasizes the thoroughness of the reading, implying that the speaker has made a diligent effort to understand the Cardinal's exposition.""
}",['emphasis'],"{
    ""Properties"": [""emphasis""],
    ""Explanation"": ""The use of the phrase 'in both Italian and English' emphasizes the thoroughness of the reader's review, suggesting that the reader has carefully examined the text in multiple languages to ensure a complete understanding.""
}",['emphasis'],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of the phrase 'in certain cases' suggests more than is actually stated, leaving room for interpretation and innuendo.""
}",['emphasis'],True,"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of the phrase 'in certain cases' suggests that there may be limitations or exceptions to the Cardinal's exposition, implying more than is actually stated.""
}",['emphasis'],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of 'certain cases' suggests that there are specific situations where the help of the sacraments is mentioned, implying that it may not be universally applicable. This leads to an emphasis on the limited scope of the mention."" 
}",['emphasis'],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of the phrase 'in certain cases' suggests that the Cardinal's exposition may have implied a broader application of the help of the sacraments, but the speaker is emphasizing that it is only in specific situations.""
}",['emphasis'],1,['emphasis'],0.0,1.0,,['emphasis'],implying that help of the sacraments is not readily available,agnominatio,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence provided does not present a play on words or a clear alternative that relies on word choice for rhetorical effect. Agnominatio typically involves a pun or a clever use of similar-sounding words to create a dual meaning or contrast, which is not evident in the given sentence.""
}",[]
68,[0],"I have read the Cardinal's exposition in both Italian and English, and I only find mention of the help of the sacraments in certain cases.",Figures_of_word_choice,[],[],[],True,[],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of 'in both Italian and English' emphasizes the thoroughness of the reading, implying that the speaker has made a diligent effort to understand the Cardinal's exposition.""
}",['emphasis'],"{
    ""Properties"": [""emphasis""],
    ""Explanation"": ""The use of the phrase 'in both Italian and English' emphasizes the thoroughness of the reader's review, suggesting that the reader has carefully examined the text in multiple languages to ensure a complete understanding.""
}",['emphasis'],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of the phrase 'in certain cases' suggests more than is actually stated, leaving room for interpretation and innuendo.""
}",['emphasis'],True,"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of the phrase 'in certain cases' suggests that there may be limitations or exceptions to the Cardinal's exposition, implying more than is actually stated.""
}",['emphasis'],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of 'certain cases' suggests that there are specific situations where the help of the sacraments is mentioned, implying that it may not be universally applicable. This leads to an emphasis on the limited scope of the mention."" 
}",['emphasis'],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of the phrase 'in certain cases' suggests that the Cardinal's exposition may have implied a broader application of the help of the sacraments, but the speaker is emphasizing that it is only in specific situations.""
}",['emphasis'],1,['emphasis'],0.0,1.0,,['emphasis'],implying that help of the sacraments is not readily available,metaplasms,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence provided does not contain any metaplasms, as it does not feature any alterations to the standard forms of words through the addition, subtraction, or modification of letters or syllables. The words used are standard and do not deviate from their conventional spellings or pronunciations.""
}",[]
68,[0],"I have read the Cardinal's exposition in both Italian and English, and I only find mention of the help of the sacraments in certain cases.",Figures_of_word_choice,[],[],[],True,[],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of 'in both Italian and English' emphasizes the thoroughness of the reading, implying that the speaker has made a diligent effort to understand the Cardinal's exposition.""
}",['emphasis'],"{
    ""Properties"": [""emphasis""],
    ""Explanation"": ""The use of the phrase 'in both Italian and English' emphasizes the thoroughness of the reader's review, suggesting that the reader has carefully examined the text in multiple languages to ensure a complete understanding.""
}",['emphasis'],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of the phrase 'in certain cases' suggests more than is actually stated, leaving room for interpretation and innuendo.""
}",['emphasis'],True,"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of the phrase 'in certain cases' suggests that there may be limitations or exceptions to the Cardinal's exposition, implying more than is actually stated.""
}",['emphasis'],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of 'certain cases' suggests that there are specific situations where the help of the sacraments is mentioned, implying that it may not be universally applicable. This leads to an emphasis on the limited scope of the mention."" 
}",['emphasis'],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of the phrase 'in certain cases' suggests that the Cardinal's exposition may have implied a broader application of the help of the sacraments, but the speaker is emphasizing that it is only in specific situations.""
}",['emphasis'],1,['emphasis'],0.0,1.0,,['emphasis'],implying that help of the sacraments is not readily available,polyptoton,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence provided does not contain polyptoton, as it does not reuse the same word in different forms or cases. Instead, it discusses the Cardinal's exposition and mentions the help of the sacraments without employing any repetition of a single word in varied grammatical forms.""
}",[]
68,[0],"I have read the Cardinal's exposition in both Italian and English, and I only find mention of the help of the sacraments in certain cases.",Figures_of_word_choice,[],[],[],True,[],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of 'in both Italian and English' emphasizes the thoroughness of the reading, implying that the speaker has made a diligent effort to understand the Cardinal's exposition.""
}",['emphasis'],"{
    ""Properties"": [""emphasis""],
    ""Explanation"": ""The use of the phrase 'in both Italian and English' emphasizes the thoroughness of the reader's review, suggesting that the reader has carefully examined the text in multiple languages to ensure a complete understanding.""
}",['emphasis'],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of the phrase 'in certain cases' suggests more than is actually stated, leaving room for interpretation and innuendo.""
}",['emphasis'],True,"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of the phrase 'in certain cases' suggests that there may be limitations or exceptions to the Cardinal's exposition, implying more than is actually stated.""
}",['emphasis'],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of 'certain cases' suggests that there are specific situations where the help of the sacraments is mentioned, implying that it may not be universally applicable. This leads to an emphasis on the limited scope of the mention."" 
}",['emphasis'],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of the phrase 'in certain cases' suggests that the Cardinal's exposition may have implied a broader application of the help of the sacraments, but the speaker is emphasizing that it is only in specific situations.""
}",['emphasis'],1,['emphasis'],0.0,1.0,,['emphasis'],implying that help of the sacraments is not readily available,ploce,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence does not contain repetition of a word either in a single sentence or throughout a passage. The words used are distinct and do not repeat any specific term, which is a requirement for ploce.""
}",[]
68,[0],"I have read the Cardinal's exposition in both Italian and English, and I only find mention of the help of the sacraments in certain cases.",Figures_of_word_choice,[],[],[],True,[],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of 'in both Italian and English' emphasizes the thoroughness of the reading, implying that the speaker has made a diligent effort to understand the Cardinal's exposition.""
}",['emphasis'],"{
    ""Properties"": [""emphasis""],
    ""Explanation"": ""The use of the phrase 'in both Italian and English' emphasizes the thoroughness of the reader's review, suggesting that the reader has carefully examined the text in multiple languages to ensure a complete understanding.""
}",['emphasis'],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of the phrase 'in certain cases' suggests more than is actually stated, leaving room for interpretation and innuendo.""
}",['emphasis'],True,"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of the phrase 'in certain cases' suggests that there may be limitations or exceptions to the Cardinal's exposition, implying more than is actually stated.""
}",['emphasis'],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of 'certain cases' suggests that there are specific situations where the help of the sacraments is mentioned, implying that it may not be universally applicable. This leads to an emphasis on the limited scope of the mention."" 
}",['emphasis'],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of the phrase 'in certain cases' suggests that the Cardinal's exposition may have implied a broader application of the help of the sacraments, but the speaker is emphasizing that it is only in specific situations.""
}",['emphasis'],1,['emphasis'],0.0,1.0,,['emphasis'],implying that help of the sacraments is not readily available,anatanaclasis,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence provided does not contain anatanaclasis because it does not feature a repeated word with different meanings in each instance. Instead, it discusses the Cardinal's exposition and the mention of sacraments without any word being used in a pun-like manner or with multiple meanings.""
}",[]
68,[0],"I have read the Cardinal's exposition in both Italian and English, and I only find mention of the help of the sacraments in certain cases.",Figures_of_word_choice,[],[],[],True,[],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of 'in both Italian and English' emphasizes the thoroughness of the reading, implying that the speaker has made a diligent effort to understand the Cardinal's exposition.""
}",['emphasis'],"{
    ""Properties"": [""emphasis""],
    ""Explanation"": ""The use of the phrase 'in both Italian and English' emphasizes the thoroughness of the reader's review, suggesting that the reader has carefully examined the text in multiple languages to ensure a complete understanding.""
}",['emphasis'],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of the phrase 'in certain cases' suggests more than is actually stated, leaving room for interpretation and innuendo.""
}",['emphasis'],True,"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of the phrase 'in certain cases' suggests that there may be limitations or exceptions to the Cardinal's exposition, implying more than is actually stated.""
}",['emphasis'],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of 'certain cases' suggests that there are specific situations where the help of the sacraments is mentioned, implying that it may not be universally applicable. This leads to an emphasis on the limited scope of the mention."" 
}",['emphasis'],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of the phrase 'in certain cases' suggests that the Cardinal's exposition may have implied a broader application of the help of the sacraments, but the speaker is emphasizing that it is only in specific situations.""
}",['emphasis'],1,['emphasis'],0.0,1.0,,['emphasis'],implying that help of the sacraments is not readily available,synonyms,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence provided does not contain any synonyms. It discusses the Cardinal's exposition and mentions the sacraments, but it does not substitute any words with their synonyms. The terms used are specific and do not have alternative words with similar meanings that are employed in the sentence.""
}",[]
68,[0],"I have read the Cardinal's exposition in both Italian and English, and I only find mention of the help of the sacraments in certain cases.",Figures_of_word_choice,[],[],[],True,[],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of 'in both Italian and English' emphasizes the thoroughness of the reading, implying that the speaker has made a diligent effort to understand the Cardinal's exposition.""
}",['emphasis'],"{
    ""Properties"": [""emphasis""],
    ""Explanation"": ""The use of the phrase 'in both Italian and English' emphasizes the thoroughness of the reader's review, suggesting that the reader has carefully examined the text in multiple languages to ensure a complete understanding.""
}",['emphasis'],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of the phrase 'in certain cases' suggests more than is actually stated, leaving room for interpretation and innuendo.""
}",['emphasis'],True,"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of the phrase 'in certain cases' suggests that there may be limitations or exceptions to the Cardinal's exposition, implying more than is actually stated.""
}",['emphasis'],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of 'certain cases' suggests that there are specific situations where the help of the sacraments is mentioned, implying that it may not be universally applicable. This leads to an emphasis on the limited scope of the mention."" 
}",['emphasis'],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of the phrase 'in certain cases' suggests that the Cardinal's exposition may have implied a broader application of the help of the sacraments, but the speaker is emphasizing that it is only in specific situations.""
}",['emphasis'],1,['emphasis'],0.0,1.0,,['emphasis'],implying that help of the sacraments is not readily available,rhetorical conditional,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence provided does not contain a rhetorical conditional. A rhetorical conditional typically involves an if/then statement where the antecedent is absurd or impossible, such as 'If pigs could fly.' The given sentence is a straightforward statement about reading an exposition and does not present a conditional scenario or an absurd premise.""
}",[]
68,[0],"I have read the Cardinal's exposition in both Italian and English, and I only find mention of the help of the sacraments in certain cases.",Figures_of_word_choice,[],[],[],True,[],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of 'in both Italian and English' emphasizes the thoroughness of the reading, implying that the speaker has made a diligent effort to understand the Cardinal's exposition.""
}",['emphasis'],"{
    ""Properties"": [""emphasis""],
    ""Explanation"": ""The use of the phrase 'in both Italian and English' emphasizes the thoroughness of the reader's review, suggesting that the reader has carefully examined the text in multiple languages to ensure a complete understanding.""
}",['emphasis'],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of the phrase 'in certain cases' suggests more than is actually stated, leaving room for interpretation and innuendo.""
}",['emphasis'],True,"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of the phrase 'in certain cases' suggests that there may be limitations or exceptions to the Cardinal's exposition, implying more than is actually stated.""
}",['emphasis'],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of 'certain cases' suggests that there are specific situations where the help of the sacraments is mentioned, implying that it may not be universally applicable. This leads to an emphasis on the limited scope of the mention."" 
}",['emphasis'],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of the phrase 'in certain cases' suggests that the Cardinal's exposition may have implied a broader application of the help of the sacraments, but the speaker is emphasizing that it is only in specific situations.""
}",['emphasis'],1,['emphasis'],0.0,1.0,,['emphasis'],implying that help of the sacraments is not readily available,correctio,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence provided does not contain an instance of correctio, as it does not present a deliberate mistake followed by an immediate correction. Instead, it states a fact about the Cardinal's exposition without any indication of an error or subsequent correction. Correctio typically involves a speaker making a statement, realizing it may be incorrect, and then providing a corrected version, which is not evident in this sentence.""
}",[]
68,[0],"I have read the Cardinal's exposition in both Italian and English, and I only find mention of the help of the sacraments in certain cases.",Figures_of_word_choice,[],[],[],True,[],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of 'in both Italian and English' emphasizes the thoroughness of the reading, implying that the speaker has made a diligent effort to understand the Cardinal's exposition.""
}",['emphasis'],"{
    ""Properties"": [""emphasis""],
    ""Explanation"": ""The use of the phrase 'in both Italian and English' emphasizes the thoroughness of the reader's review, suggesting that the reader has carefully examined the text in multiple languages to ensure a complete understanding.""
}",['emphasis'],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of the phrase 'in certain cases' suggests more than is actually stated, leaving room for interpretation and innuendo.""
}",['emphasis'],True,"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of the phrase 'in certain cases' suggests that there may be limitations or exceptions to the Cardinal's exposition, implying more than is actually stated.""
}",['emphasis'],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of 'certain cases' suggests that there are specific situations where the help of the sacraments is mentioned, implying that it may not be universally applicable. This leads to an emphasis on the limited scope of the mention."" 
}",['emphasis'],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of the phrase 'in certain cases' suggests that the Cardinal's exposition may have implied a broader application of the help of the sacraments, but the speaker is emphasizing that it is only in specific situations.""
}",['emphasis'],1,['emphasis'],0.0,1.0,,['emphasis'],implying that help of the sacraments is not readily available,emphasis,"{
  ""Answer"": ""yes"",
  ""Explanation"": ""The sentence contains emphasis through the phrase 'I only find mention of the help of the sacraments in certain cases.' The use of 'only' suggests a limitation or a specific focus, which implies that the speaker is highlighting the exclusivity of the mention, thereby creating an emphasis on the selective nature of the information presented. This aligns with the concept of emphasis in grammar, as it draws attention to a particular aspect of the statement.""
}",['emphasis']
117,[ 1 12],"And so Chris Bryant, “a senior Labour backbencher, has written to May urging her to go further, and issue an official ban on Donald Trump from entering the UK on the grounds he is condoning fascism and his presence is ‘not conducive to the public good’, a senior Labour MP has said.”",Figures_of_word_choice,[],[],[],True,[],"{
  ""Properties"": [""metaplasms""],
  ""Explanation"": ""The use of 'condoning' instead of 'endorsing' or 'supporting' highlights a deviation from the standard form of the word, emphasizing the disapproval of Trump's actions.""
}",['metaplasms'],"{
  ""Properties"": [""rhetorical conditional""],
  ""Explanation"": ""The use of the rhetorical conditional 'if/then' statement is present in the phrase 'urging her to go further, and issue an official ban on Donald Trump from entering the UK'. The antecedent is the action of issuing a ban, and the consequent is the characterization of Trump's presence as 'not conducive to the public good'.""
}",['rhetorical_conditional'],"{
  ""Properties"": [""metaplasms""],
  ""Explanation"": ""The word 'Labour' is spelled as 'Labour' in British English instead of 'Labor' in American English, emphasizing the British context.""
}",['metaplasms'],False,"{
  ""Properties"": [""rhetorical conditional""],
  ""Explanation"": ""The use of 'if...then' statement to suggest an absurd or unlikely scenario, in this case, urging the Prime Minister to issue an official ban on Donald Trump from entering the UK.""
}",['rhetorical_conditional'],"{
  ""Properties"": [""rhetorical conditional""],
  ""Explanation"": ""The use of 'if' in the statement 'urging her to go further, and issue an official ban on Donald Trump from entering the UK on the grounds he is condoning fascism and his presence is ‘not conducive to the public good’' creates a rhetorical conditional, suggesting an absurd hypothetical situation.""
}",['rhetorical_conditional'],"{
  ""Properties"": [""rhetorical conditional""],
  ""Explanation"": ""The use of 'if' in 'urging her to go further, and issue an official ban on Donald Trump from entering the UK on the grounds he is condoning fascism' creates a rhetorical conditional statement.""
}",['rhetorical_conditional'],1,['rhetorical_conditional'],1.0,0.0,,[],,agnominatio,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence provided does not contain agnominatio, as it does not present two contrasting alternatives or play on words that create a pun or double meaning. Instead, it is a straightforward statement about Chris Bryant's actions and opinions regarding Donald Trump, without the use of wordplay or a dichotomy.""
}",[]
