sentence_id,technique,text,feature_id,props_a20,props_a21,props_a22,annotator_consistency,props_gpt4_majority,res_1.0_1,gpt_props_1.0_1,res_1.0_2,gpt_props_1.0_2,res_1.0_3,gpt_props_1.0_3,gpt3.5_1.0_consistency,res_0.2_1,gpt_props_0.2_1,res_0.2_2,gpt_props_0.2_2,res_0.2_3,gpt_props_0.2_3,gpt3.5_0.2_consistency,gpt3.5_0.2_majority,humans isCorrect,gpt isCorrect,comments,ground truth,Unnamed: 28,propertygpt-4o-mini,resgpt-4o-mini_0.0_V4,propertygpt-4o-mini_0.0_V4
650,[5 8],She offered no evidence — nor was asked for any — to back her grave allegations.,New_words_and_changing_uses,['conversions'],['conversions'],['conversions'],True,[],"{
  ""Properties"": [""doubling""],
  ""Explanation"": ""The expression 'no evidence — nor was asked for any' features doubling, with the repetition of 'no' and the use of 'nor' to introduce a second negative clause.""
}",['doubling'],"{
  ""Properties"": [""doubling""],
  ""Explanation"": ""The use of 'no evidence' and 'nor was asked for any' results in the doubling of the negative structure.""
}",['doubling'],"{
  ""Properties"": [""compounds""],
  ""Explanation"": ""The use of 'grave allegations' is an example of a compound word, where two existing words ('grave' and 'allegations') are yoked together to convey a specific meaning.""
}",['compounds'],False,"{
  ""Properties"": [""doubling""],
  ""Explanation"": ""The phrase 'grave allegations' uses the doubling property, where the same word is repeated for emphasis.""
}",['doubling'],"{
  ""Properties"": [""doubling""],
  ""Explanation"": ""The phrase 'no evidence — nor was asked for any' contains the doubling property, as it repeats the structure of 'no evidence' with 'nor was asked for any'.""
}",['doubling'],"{
  ""Properties"": [""doubling""],
  ""Explanation"": ""The phrase 'grave allegations' uses the doubling property, repeating an adjective to emphasize the seriousness of the allegations.""
}",['doubling'],1,['doubling'],0.0,0.0,GPT is misinterpreting the property. Using it out of context of grammar.,[],,foreign borrowing,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence provided does not contain any words or phrases that are borrowed from another language. It is composed entirely of English words and does not include any examples of foreign borrowing like 'cafe latte', which is a term borrowed from Italian. Therefore, the answer is 'no'.""
}",[]
650,[5 8],She offered no evidence — nor was asked for any — to back her grave allegations.,New_words_and_changing_uses,['conversions'],['conversions'],['conversions'],True,[],"{
  ""Properties"": [""doubling""],
  ""Explanation"": ""The expression 'no evidence — nor was asked for any' features doubling, with the repetition of 'no' and the use of 'nor' to introduce a second negative clause.""
}",['doubling'],"{
  ""Properties"": [""doubling""],
  ""Explanation"": ""The use of 'no evidence' and 'nor was asked for any' results in the doubling of the negative structure.""
}",['doubling'],"{
  ""Properties"": [""compounds""],
  ""Explanation"": ""The use of 'grave allegations' is an example of a compound word, where two existing words ('grave' and 'allegations') are yoked together to convey a specific meaning.""
}",['compounds'],False,"{
  ""Properties"": [""doubling""],
  ""Explanation"": ""The phrase 'grave allegations' uses the doubling property, where the same word is repeated for emphasis.""
}",['doubling'],"{
  ""Properties"": [""doubling""],
  ""Explanation"": ""The phrase 'no evidence — nor was asked for any' contains the doubling property, as it repeats the structure of 'no evidence' with 'nor was asked for any'.""
}",['doubling'],"{
  ""Properties"": [""doubling""],
  ""Explanation"": ""The phrase 'grave allegations' uses the doubling property, repeating an adjective to emphasize the seriousness of the allegations.""
}",['doubling'],1,['doubling'],0.0,0.0,GPT is misinterpreting the property. Using it out of context of grammar.,[],,compounds,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence provided does not contain any compound words. A compound word is formed when two or more existing words are combined to create a new word with a specific meaning. In the given sentence, there are no instances of such combinations; instead, it consists of standard phrases and vocabulary without any compounds.""
}",[]
650,[5 8],She offered no evidence — nor was asked for any — to back her grave allegations.,New_words_and_changing_uses,['conversions'],['conversions'],['conversions'],True,[],"{
  ""Properties"": [""doubling""],
  ""Explanation"": ""The expression 'no evidence — nor was asked for any' features doubling, with the repetition of 'no' and the use of 'nor' to introduce a second negative clause.""
}",['doubling'],"{
  ""Properties"": [""doubling""],
  ""Explanation"": ""The use of 'no evidence' and 'nor was asked for any' results in the doubling of the negative structure.""
}",['doubling'],"{
  ""Properties"": [""compounds""],
  ""Explanation"": ""The use of 'grave allegations' is an example of a compound word, where two existing words ('grave' and 'allegations') are yoked together to convey a specific meaning.""
}",['compounds'],False,"{
  ""Properties"": [""doubling""],
  ""Explanation"": ""The phrase 'grave allegations' uses the doubling property, where the same word is repeated for emphasis.""
}",['doubling'],"{
  ""Properties"": [""doubling""],
  ""Explanation"": ""The phrase 'no evidence — nor was asked for any' contains the doubling property, as it repeats the structure of 'no evidence' with 'nor was asked for any'.""
}",['doubling'],"{
  ""Properties"": [""doubling""],
  ""Explanation"": ""The phrase 'grave allegations' uses the doubling property, repeating an adjective to emphasize the seriousness of the allegations.""
}",['doubling'],1,['doubling'],0.0,0.0,GPT is misinterpreting the property. Using it out of context of grammar.,[],,prefixes/suffixes,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence provided does not contain any prefixes or suffixes that change the meaning of words. It consists of standard vocabulary without the addition of any morphological elements that would qualify as prefixes or suffixes.""
}",[]
650,[5 8],She offered no evidence — nor was asked for any — to back her grave allegations.,New_words_and_changing_uses,['conversions'],['conversions'],['conversions'],True,[],"{
  ""Properties"": [""doubling""],
  ""Explanation"": ""The expression 'no evidence — nor was asked for any' features doubling, with the repetition of 'no' and the use of 'nor' to introduce a second negative clause.""
}",['doubling'],"{
  ""Properties"": [""doubling""],
  ""Explanation"": ""The use of 'no evidence' and 'nor was asked for any' results in the doubling of the negative structure.""
}",['doubling'],"{
  ""Properties"": [""compounds""],
  ""Explanation"": ""The use of 'grave allegations' is an example of a compound word, where two existing words ('grave' and 'allegations') are yoked together to convey a specific meaning.""
}",['compounds'],False,"{
  ""Properties"": [""doubling""],
  ""Explanation"": ""The phrase 'grave allegations' uses the doubling property, where the same word is repeated for emphasis.""
}",['doubling'],"{
  ""Properties"": [""doubling""],
  ""Explanation"": ""The phrase 'no evidence — nor was asked for any' contains the doubling property, as it repeats the structure of 'no evidence' with 'nor was asked for any'.""
}",['doubling'],"{
  ""Properties"": [""doubling""],
  ""Explanation"": ""The phrase 'grave allegations' uses the doubling property, repeating an adjective to emphasize the seriousness of the allegations.""
}",['doubling'],1,['doubling'],0.0,0.0,GPT is misinterpreting the property. Using it out of context of grammar.,[],,clipping,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence does not contain any examples of clipping, which is the process of shortening a word. Instead, it uses standard language without any words that have been abbreviated or shortened from their original forms.""
}",[]
650,[5 8],She offered no evidence — nor was asked for any — to back her grave allegations.,New_words_and_changing_uses,['conversions'],['conversions'],['conversions'],True,[],"{
  ""Properties"": [""doubling""],
  ""Explanation"": ""The expression 'no evidence — nor was asked for any' features doubling, with the repetition of 'no' and the use of 'nor' to introduce a second negative clause.""
}",['doubling'],"{
  ""Properties"": [""doubling""],
  ""Explanation"": ""The use of 'no evidence' and 'nor was asked for any' results in the doubling of the negative structure.""
}",['doubling'],"{
  ""Properties"": [""compounds""],
  ""Explanation"": ""The use of 'grave allegations' is an example of a compound word, where two existing words ('grave' and 'allegations') are yoked together to convey a specific meaning.""
}",['compounds'],False,"{
  ""Properties"": [""doubling""],
  ""Explanation"": ""The phrase 'grave allegations' uses the doubling property, where the same word is repeated for emphasis.""
}",['doubling'],"{
  ""Properties"": [""doubling""],
  ""Explanation"": ""The phrase 'no evidence — nor was asked for any' contains the doubling property, as it repeats the structure of 'no evidence' with 'nor was asked for any'.""
}",['doubling'],"{
  ""Properties"": [""doubling""],
  ""Explanation"": ""The phrase 'grave allegations' uses the doubling property, repeating an adjective to emphasize the seriousness of the allegations.""
}",['doubling'],1,['doubling'],0.0,0.0,GPT is misinterpreting the property. Using it out of context of grammar.,[],,blends,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence provided does not contain any blends, which are formed by combining parts of two or more words to create a new word. Instead, the sentence consists of standard vocabulary and grammatical structures without any neologisms or portmanteaus.""
}",[]
650,[5 8],She offered no evidence — nor was asked for any — to back her grave allegations.,New_words_and_changing_uses,['conversions'],['conversions'],['conversions'],True,[],"{
  ""Properties"": [""doubling""],
  ""Explanation"": ""The expression 'no evidence — nor was asked for any' features doubling, with the repetition of 'no' and the use of 'nor' to introduce a second negative clause.""
}",['doubling'],"{
  ""Properties"": [""doubling""],
  ""Explanation"": ""The use of 'no evidence' and 'nor was asked for any' results in the doubling of the negative structure.""
}",['doubling'],"{
  ""Properties"": [""compounds""],
  ""Explanation"": ""The use of 'grave allegations' is an example of a compound word, where two existing words ('grave' and 'allegations') are yoked together to convey a specific meaning.""
}",['compounds'],False,"{
  ""Properties"": [""doubling""],
  ""Explanation"": ""The phrase 'grave allegations' uses the doubling property, where the same word is repeated for emphasis.""
}",['doubling'],"{
  ""Properties"": [""doubling""],
  ""Explanation"": ""The phrase 'no evidence — nor was asked for any' contains the doubling property, as it repeats the structure of 'no evidence' with 'nor was asked for any'.""
}",['doubling'],"{
  ""Properties"": [""doubling""],
  ""Explanation"": ""The phrase 'grave allegations' uses the doubling property, repeating an adjective to emphasize the seriousness of the allegations.""
}",['doubling'],1,['doubling'],0.0,0.0,GPT is misinterpreting the property. Using it out of context of grammar.,[],,conversions,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence does not contain any instances of conversions, as it does not involve changing a word from one part of speech to another. The words used maintain their original grammatical functions throughout the sentence. For example, 'offered' is a verb, 'evidence' is a noun, and 'grave' is an adjective, all used in their standard forms without any conversion.""
}",[]
650,[5 8],She offered no evidence — nor was asked for any — to back her grave allegations.,New_words_and_changing_uses,['conversions'],['conversions'],['conversions'],True,[],"{
  ""Properties"": [""doubling""],
  ""Explanation"": ""The expression 'no evidence — nor was asked for any' features doubling, with the repetition of 'no' and the use of 'nor' to introduce a second negative clause.""
}",['doubling'],"{
  ""Properties"": [""doubling""],
  ""Explanation"": ""The use of 'no evidence' and 'nor was asked for any' results in the doubling of the negative structure.""
}",['doubling'],"{
  ""Properties"": [""compounds""],
  ""Explanation"": ""The use of 'grave allegations' is an example of a compound word, where two existing words ('grave' and 'allegations') are yoked together to convey a specific meaning.""
}",['compounds'],False,"{
  ""Properties"": [""doubling""],
  ""Explanation"": ""The phrase 'grave allegations' uses the doubling property, where the same word is repeated for emphasis.""
}",['doubling'],"{
  ""Properties"": [""doubling""],
  ""Explanation"": ""The phrase 'no evidence — nor was asked for any' contains the doubling property, as it repeats the structure of 'no evidence' with 'nor was asked for any'.""
}",['doubling'],"{
  ""Properties"": [""doubling""],
  ""Explanation"": ""The phrase 'grave allegations' uses the doubling property, repeating an adjective to emphasize the seriousness of the allegations.""
}",['doubling'],1,['doubling'],0.0,0.0,GPT is misinterpreting the property. Using it out of context of grammar.,[],,catachresis,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence does not utilize catachresis because it does not involve the borrowing of a word to designate something that lacks a label. Instead, it uses standard language to convey a clear meaning without repurposing a word in an unconventional way.""
}",[]
650,[5 8],She offered no evidence — nor was asked for any — to back her grave allegations.,New_words_and_changing_uses,['conversions'],['conversions'],['conversions'],True,[],"{
  ""Properties"": [""doubling""],
  ""Explanation"": ""The expression 'no evidence — nor was asked for any' features doubling, with the repetition of 'no' and the use of 'nor' to introduce a second negative clause.""
}",['doubling'],"{
  ""Properties"": [""doubling""],
  ""Explanation"": ""The use of 'no evidence' and 'nor was asked for any' results in the doubling of the negative structure.""
}",['doubling'],"{
  ""Properties"": [""compounds""],
  ""Explanation"": ""The use of 'grave allegations' is an example of a compound word, where two existing words ('grave' and 'allegations') are yoked together to convey a specific meaning.""
}",['compounds'],False,"{
  ""Properties"": [""doubling""],
  ""Explanation"": ""The phrase 'grave allegations' uses the doubling property, where the same word is repeated for emphasis.""
}",['doubling'],"{
  ""Properties"": [""doubling""],
  ""Explanation"": ""The phrase 'no evidence — nor was asked for any' contains the doubling property, as it repeats the structure of 'no evidence' with 'nor was asked for any'.""
}",['doubling'],"{
  ""Properties"": [""doubling""],
  ""Explanation"": ""The phrase 'grave allegations' uses the doubling property, repeating an adjective to emphasize the seriousness of the allegations.""
}",['doubling'],1,['doubling'],0.0,0.0,GPT is misinterpreting the property. Using it out of context of grammar.,[],,acronyms,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence does not contain any acronyms. Acronyms are formed from the initial letters of a series of words, such as 'FBI' or 'LOL'. In the provided sentence, there are no such formations present; it consists of standard words without any abbreviation or acronym usage.""
}",[]
650,[5 8],She offered no evidence — nor was asked for any — to back her grave allegations.,New_words_and_changing_uses,['conversions'],['conversions'],['conversions'],True,[],"{
  ""Properties"": [""doubling""],
  ""Explanation"": ""The expression 'no evidence — nor was asked for any' features doubling, with the repetition of 'no' and the use of 'nor' to introduce a second negative clause.""
}",['doubling'],"{
  ""Properties"": [""doubling""],
  ""Explanation"": ""The use of 'no evidence' and 'nor was asked for any' results in the doubling of the negative structure.""
}",['doubling'],"{
  ""Properties"": [""compounds""],
  ""Explanation"": ""The use of 'grave allegations' is an example of a compound word, where two existing words ('grave' and 'allegations') are yoked together to convey a specific meaning.""
}",['compounds'],False,"{
  ""Properties"": [""doubling""],
  ""Explanation"": ""The phrase 'grave allegations' uses the doubling property, where the same word is repeated for emphasis.""
}",['doubling'],"{
  ""Properties"": [""doubling""],
  ""Explanation"": ""The phrase 'no evidence — nor was asked for any' contains the doubling property, as it repeats the structure of 'no evidence' with 'nor was asked for any'.""
}",['doubling'],"{
  ""Properties"": [""doubling""],
  ""Explanation"": ""The phrase 'grave allegations' uses the doubling property, repeating an adjective to emphasize the seriousness of the allegations.""
}",['doubling'],1,['doubling'],0.0,0.0,GPT is misinterpreting the property. Using it out of context of grammar.,[],,proper nouns to common nouns,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence provided does not utilize proper nouns as common nouns. It discusses allegations without referencing any specific person, product, or brand that would qualify as a proper noun being used in a general sense. The terms used are general and do not exemplify the transformation from proper nouns to common nouns.""
}",[]
650,[5 8],She offered no evidence — nor was asked for any — to back her grave allegations.,New_words_and_changing_uses,['conversions'],['conversions'],['conversions'],True,[],"{
  ""Properties"": [""doubling""],
  ""Explanation"": ""The expression 'no evidence — nor was asked for any' features doubling, with the repetition of 'no' and the use of 'nor' to introduce a second negative clause.""
}",['doubling'],"{
  ""Properties"": [""doubling""],
  ""Explanation"": ""The use of 'no evidence' and 'nor was asked for any' results in the doubling of the negative structure.""
}",['doubling'],"{
  ""Properties"": [""compounds""],
  ""Explanation"": ""The use of 'grave allegations' is an example of a compound word, where two existing words ('grave' and 'allegations') are yoked together to convey a specific meaning.""
}",['compounds'],False,"{
  ""Properties"": [""doubling""],
  ""Explanation"": ""The phrase 'grave allegations' uses the doubling property, where the same word is repeated for emphasis.""
}",['doubling'],"{
  ""Properties"": [""doubling""],
  ""Explanation"": ""The phrase 'no evidence — nor was asked for any' contains the doubling property, as it repeats the structure of 'no evidence' with 'nor was asked for any'.""
}",['doubling'],"{
  ""Properties"": [""doubling""],
  ""Explanation"": ""The phrase 'grave allegations' uses the doubling property, repeating an adjective to emphasize the seriousness of the allegations.""
}",['doubling'],1,['doubling'],0.0,0.0,GPT is misinterpreting the property. Using it out of context of grammar.,[],,analogy,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence provided does not demonstrate the formation of a new word based on the model of another word. Instead, it is a straightforward statement regarding a lack of evidence for allegations. Analogy in the context of grammar refers specifically to the creation of new words or the adaptation of existing words based on similarities in meaning or structure, which is not present in this sentence.""
}",[]
