sentence_id,technique,text,feature_id,props_a20,props_a21,props_a22,annotator_consistency,props_gpt4_majority,res_1.0_1,gpt_props_1.0_1,res_1.0_2,gpt_props_1.0_2,res_1.0_3,gpt_props_1.0_3,gpt3.5_1.0_consistency,res_0.2_1,gpt_props_0.2_1,res_0.2_2,gpt_props_0.2_2,res_0.2_3,gpt_props_0.2_3,gpt3.5_0.2_consistency,gpt3.5_0.2_majority,humans isCorrect,gpt isCorrect,comments,ground truth,Unnamed: 28,propertygpt-4o,resgpt-4o_0.0_V4,propertygpt-4o_0.0_V4
68,[0],"I have read the Cardinal's exposition in both Italian and English, and I only find mention of the help of the sacraments in certain cases.",Figures_of_word_choice,[],[],[],True,[],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of 'in both Italian and English' emphasizes the thoroughness of the reading, implying that the speaker has made a diligent effort to understand the Cardinal's exposition.""
}",['emphasis'],"{
    ""Properties"": [""emphasis""],
    ""Explanation"": ""The use of the phrase 'in both Italian and English' emphasizes the thoroughness of the reader's review, suggesting that the reader has carefully examined the text in multiple languages to ensure a complete understanding.""
}",['emphasis'],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of the phrase 'in certain cases' suggests more than is actually stated, leaving room for interpretation and innuendo.""
}",['emphasis'],True,"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of the phrase 'in certain cases' suggests that there may be limitations or exceptions to the Cardinal's exposition, implying more than is actually stated.""
}",['emphasis'],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of 'certain cases' suggests that there are specific situations where the help of the sacraments is mentioned, implying that it may not be universally applicable. This leads to an emphasis on the limited scope of the mention."" 
}",['emphasis'],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of the phrase 'in certain cases' suggests that the Cardinal's exposition may have implied a broader application of the help of the sacraments, but the speaker is emphasizing that it is only in specific situations.""
}",['emphasis'],1,['emphasis'],0.0,1.0,,['emphasis'],implying that help of the sacraments is not readily available,agnominatio,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence 'I have read the Cardinal's exposition in both Italian and English, and I only find mention of the help of the sacraments in certain cases.' does not contain agnominatio. Agnominatio involves a play on words, often using similar-sounding words or phrases to create a rhetorical effect. The given sentence is straightforward and does not employ any wordplay or similar-sounding terms to create a rhetorical contrast or emphasis.""
}",[]
68,[0],"I have read the Cardinal's exposition in both Italian and English, and I only find mention of the help of the sacraments in certain cases.",Figures_of_word_choice,[],[],[],True,[],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of 'in both Italian and English' emphasizes the thoroughness of the reading, implying that the speaker has made a diligent effort to understand the Cardinal's exposition.""
}",['emphasis'],"{
    ""Properties"": [""emphasis""],
    ""Explanation"": ""The use of the phrase 'in both Italian and English' emphasizes the thoroughness of the reader's review, suggesting that the reader has carefully examined the text in multiple languages to ensure a complete understanding.""
}",['emphasis'],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of the phrase 'in certain cases' suggests more than is actually stated, leaving room for interpretation and innuendo.""
}",['emphasis'],True,"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of the phrase 'in certain cases' suggests that there may be limitations or exceptions to the Cardinal's exposition, implying more than is actually stated.""
}",['emphasis'],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of 'certain cases' suggests that there are specific situations where the help of the sacraments is mentioned, implying that it may not be universally applicable. This leads to an emphasis on the limited scope of the mention."" 
}",['emphasis'],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of the phrase 'in certain cases' suggests that the Cardinal's exposition may have implied a broader application of the help of the sacraments, but the speaker is emphasizing that it is only in specific situations.""
}",['emphasis'],1,['emphasis'],0.0,1.0,,['emphasis'],implying that help of the sacraments is not readily available,metaplasms,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence 'I have read the Cardinal's exposition in both Italian and English, and I only find mention of the help of the sacraments in certain cases.' does not contain any words that have been constructed by adding, subtracting, or changing letters or syllables in the beginning, middle, or ending of a word. All the words in the sentence adhere to their standard forms.""
}",[]
68,[0],"I have read the Cardinal's exposition in both Italian and English, and I only find mention of the help of the sacraments in certain cases.",Figures_of_word_choice,[],[],[],True,[],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of 'in both Italian and English' emphasizes the thoroughness of the reading, implying that the speaker has made a diligent effort to understand the Cardinal's exposition.""
}",['emphasis'],"{
    ""Properties"": [""emphasis""],
    ""Explanation"": ""The use of the phrase 'in both Italian and English' emphasizes the thoroughness of the reader's review, suggesting that the reader has carefully examined the text in multiple languages to ensure a complete understanding.""
}",['emphasis'],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of the phrase 'in certain cases' suggests more than is actually stated, leaving room for interpretation and innuendo.""
}",['emphasis'],True,"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of the phrase 'in certain cases' suggests that there may be limitations or exceptions to the Cardinal's exposition, implying more than is actually stated.""
}",['emphasis'],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of 'certain cases' suggests that there are specific situations where the help of the sacraments is mentioned, implying that it may not be universally applicable. This leads to an emphasis on the limited scope of the mention."" 
}",['emphasis'],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of the phrase 'in certain cases' suggests that the Cardinal's exposition may have implied a broader application of the help of the sacraments, but the speaker is emphasizing that it is only in specific situations.""
}",['emphasis'],1,['emphasis'],0.0,1.0,,['emphasis'],implying that help of the sacraments is not readily available,polyptoton,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence 'I have read the Cardinal's exposition in both Italian and English, and I only find mention of the help of the sacraments in certain cases.' does not contain polyptoton. Polyptoton involves the repetition of a word in different forms or cases, such as 'he dreamed a dream' or 'they loved with great love.' In this sentence, no word is repeated in different forms.""
}",[]
68,[0],"I have read the Cardinal's exposition in both Italian and English, and I only find mention of the help of the sacraments in certain cases.",Figures_of_word_choice,[],[],[],True,[],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of 'in both Italian and English' emphasizes the thoroughness of the reading, implying that the speaker has made a diligent effort to understand the Cardinal's exposition.""
}",['emphasis'],"{
    ""Properties"": [""emphasis""],
    ""Explanation"": ""The use of the phrase 'in both Italian and English' emphasizes the thoroughness of the reader's review, suggesting that the reader has carefully examined the text in multiple languages to ensure a complete understanding.""
}",['emphasis'],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of the phrase 'in certain cases' suggests more than is actually stated, leaving room for interpretation and innuendo.""
}",['emphasis'],True,"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of the phrase 'in certain cases' suggests that there may be limitations or exceptions to the Cardinal's exposition, implying more than is actually stated.""
}",['emphasis'],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of 'certain cases' suggests that there are specific situations where the help of the sacraments is mentioned, implying that it may not be universally applicable. This leads to an emphasis on the limited scope of the mention."" 
}",['emphasis'],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of the phrase 'in certain cases' suggests that the Cardinal's exposition may have implied a broader application of the help of the sacraments, but the speaker is emphasizing that it is only in specific situations.""
}",['emphasis'],1,['emphasis'],0.0,1.0,,['emphasis'],implying that help of the sacraments is not readily available,ploce,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence 'I have read the Cardinal's exposition in both Italian and English, and I only find mention of the help of the sacraments in certain cases.' does not contain ploce. Ploce involves the repetition of a word either in a single sentence or throughout a passage. In this sentence, no word is repeated.""
}",[]
68,[0],"I have read the Cardinal's exposition in both Italian and English, and I only find mention of the help of the sacraments in certain cases.",Figures_of_word_choice,[],[],[],True,[],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of 'in both Italian and English' emphasizes the thoroughness of the reading, implying that the speaker has made a diligent effort to understand the Cardinal's exposition.""
}",['emphasis'],"{
    ""Properties"": [""emphasis""],
    ""Explanation"": ""The use of the phrase 'in both Italian and English' emphasizes the thoroughness of the reader's review, suggesting that the reader has carefully examined the text in multiple languages to ensure a complete understanding.""
}",['emphasis'],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of the phrase 'in certain cases' suggests more than is actually stated, leaving room for interpretation and innuendo.""
}",['emphasis'],True,"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of the phrase 'in certain cases' suggests that there may be limitations or exceptions to the Cardinal's exposition, implying more than is actually stated.""
}",['emphasis'],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of 'certain cases' suggests that there are specific situations where the help of the sacraments is mentioned, implying that it may not be universally applicable. This leads to an emphasis on the limited scope of the mention."" 
}",['emphasis'],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of the phrase 'in certain cases' suggests that the Cardinal's exposition may have implied a broader application of the help of the sacraments, but the speaker is emphasizing that it is only in specific situations.""
}",['emphasis'],1,['emphasis'],0.0,1.0,,['emphasis'],implying that help of the sacraments is not readily available,anatanaclasis,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence 'I have read the Cardinal's exposition in both Italian and English, and I only find mention of the help of the sacraments in certain cases.' does not contain anatanaclasis. Anatanaclasis involves the repetition of a word with different meanings in each instance. In this sentence, no word is repeated with different meanings.""
}",[]
68,[0],"I have read the Cardinal's exposition in both Italian and English, and I only find mention of the help of the sacraments in certain cases.",Figures_of_word_choice,[],[],[],True,[],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of 'in both Italian and English' emphasizes the thoroughness of the reading, implying that the speaker has made a diligent effort to understand the Cardinal's exposition.""
}",['emphasis'],"{
    ""Properties"": [""emphasis""],
    ""Explanation"": ""The use of the phrase 'in both Italian and English' emphasizes the thoroughness of the reader's review, suggesting that the reader has carefully examined the text in multiple languages to ensure a complete understanding.""
}",['emphasis'],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of the phrase 'in certain cases' suggests more than is actually stated, leaving room for interpretation and innuendo.""
}",['emphasis'],True,"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of the phrase 'in certain cases' suggests that there may be limitations or exceptions to the Cardinal's exposition, implying more than is actually stated.""
}",['emphasis'],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of 'certain cases' suggests that there are specific situations where the help of the sacraments is mentioned, implying that it may not be universally applicable. This leads to an emphasis on the limited scope of the mention."" 
}",['emphasis'],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of the phrase 'in certain cases' suggests that the Cardinal's exposition may have implied a broader application of the help of the sacraments, but the speaker is emphasizing that it is only in specific situations.""
}",['emphasis'],1,['emphasis'],0.0,1.0,,['emphasis'],implying that help of the sacraments is not readily available,synonyms,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence provided does not contain synonyms. Synonyms are words with similar meanings, and the sentence does not include any pairs of words that fit this definition. The sentence discusses reading an exposition in two languages and mentions the help of sacraments, but it does not use different words with similar meanings.""
}",[]
68,[0],"I have read the Cardinal's exposition in both Italian and English, and I only find mention of the help of the sacraments in certain cases.",Figures_of_word_choice,[],[],[],True,[],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of 'in both Italian and English' emphasizes the thoroughness of the reading, implying that the speaker has made a diligent effort to understand the Cardinal's exposition.""
}",['emphasis'],"{
    ""Properties"": [""emphasis""],
    ""Explanation"": ""The use of the phrase 'in both Italian and English' emphasizes the thoroughness of the reader's review, suggesting that the reader has carefully examined the text in multiple languages to ensure a complete understanding.""
}",['emphasis'],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of the phrase 'in certain cases' suggests more than is actually stated, leaving room for interpretation and innuendo.""
}",['emphasis'],True,"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of the phrase 'in certain cases' suggests that there may be limitations or exceptions to the Cardinal's exposition, implying more than is actually stated.""
}",['emphasis'],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of 'certain cases' suggests that there are specific situations where the help of the sacraments is mentioned, implying that it may not be universally applicable. This leads to an emphasis on the limited scope of the mention."" 
}",['emphasis'],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of the phrase 'in certain cases' suggests that the Cardinal's exposition may have implied a broader application of the help of the sacraments, but the speaker is emphasizing that it is only in specific situations.""
}",['emphasis'],1,['emphasis'],0.0,1.0,,['emphasis'],implying that help of the sacraments is not readily available,rhetorical conditional,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence provided does not contain a rhetorical conditional. A rhetorical conditional involves an 'if/then' statement where the antecedent is absurd or cannot be true, such as 'If pigs could fly.' The given sentence is a straightforward statement about the Cardinal's exposition and does not include any conditional structure, let alone an absurd one.""
}",[]
68,[0],"I have read the Cardinal's exposition in both Italian and English, and I only find mention of the help of the sacraments in certain cases.",Figures_of_word_choice,[],[],[],True,[],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of 'in both Italian and English' emphasizes the thoroughness of the reading, implying that the speaker has made a diligent effort to understand the Cardinal's exposition.""
}",['emphasis'],"{
    ""Properties"": [""emphasis""],
    ""Explanation"": ""The use of the phrase 'in both Italian and English' emphasizes the thoroughness of the reader's review, suggesting that the reader has carefully examined the text in multiple languages to ensure a complete understanding.""
}",['emphasis'],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of the phrase 'in certain cases' suggests more than is actually stated, leaving room for interpretation and innuendo.""
}",['emphasis'],True,"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of the phrase 'in certain cases' suggests that there may be limitations or exceptions to the Cardinal's exposition, implying more than is actually stated.""
}",['emphasis'],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of 'certain cases' suggests that there are specific situations where the help of the sacraments is mentioned, implying that it may not be universally applicable. This leads to an emphasis on the limited scope of the mention."" 
}",['emphasis'],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of the phrase 'in certain cases' suggests that the Cardinal's exposition may have implied a broader application of the help of the sacraments, but the speaker is emphasizing that it is only in specific situations.""
}",['emphasis'],1,['emphasis'],0.0,1.0,,['emphasis'],implying that help of the sacraments is not readily available,correctio,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence 'I have read the Cardinal's exposition in both Italian and English, and I only find mention of the help of the sacraments in certain cases.' does not contain correctio. Correctio involves deliberately making a mistake and then immediately correcting it to introduce alternative connotations or interpretations. In this sentence, there is no indication of a mistake being made and then corrected.""
}",[]
68,[0],"I have read the Cardinal's exposition in both Italian and English, and I only find mention of the help of the sacraments in certain cases.",Figures_of_word_choice,[],[],[],True,[],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of 'in both Italian and English' emphasizes the thoroughness of the reading, implying that the speaker has made a diligent effort to understand the Cardinal's exposition.""
}",['emphasis'],"{
    ""Properties"": [""emphasis""],
    ""Explanation"": ""The use of the phrase 'in both Italian and English' emphasizes the thoroughness of the reader's review, suggesting that the reader has carefully examined the text in multiple languages to ensure a complete understanding.""
}",['emphasis'],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of the phrase 'in certain cases' suggests more than is actually stated, leaving room for interpretation and innuendo.""
}",['emphasis'],True,"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of the phrase 'in certain cases' suggests that there may be limitations or exceptions to the Cardinal's exposition, implying more than is actually stated.""
}",['emphasis'],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of 'certain cases' suggests that there are specific situations where the help of the sacraments is mentioned, implying that it may not be universally applicable. This leads to an emphasis on the limited scope of the mention."" 
}",['emphasis'],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of the phrase 'in certain cases' suggests that the Cardinal's exposition may have implied a broader application of the help of the sacraments, but the speaker is emphasizing that it is only in specific situations.""
}",['emphasis'],1,['emphasis'],0.0,1.0,,['emphasis'],implying that help of the sacraments is not readily available,emphasis,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence 'I have read the Cardinal's exposition in both Italian and English, and I only find mention of the help of the sacraments in certain cases.' does not contain emphasis. It is a straightforward statement of fact without any particular stress or importance placed on any specific part of the sentence. Emphasis typically involves the use of italics, bold, repetition, or other rhetorical devices to highlight a particular word or phrase, which is not present in this sentence.""
}",[]
117,[ 1 12],"And so Chris Bryant, “a senior Labour backbencher, has written to May urging her to go further, and issue an official ban on Donald Trump from entering the UK on the grounds he is condoning fascism and his presence is ‘not conducive to the public good’, a senior Labour MP has said.”",Figures_of_word_choice,[],[],[],True,[],"{
  ""Properties"": [""metaplasms""],
  ""Explanation"": ""The use of 'condoning' instead of 'endorsing' or 'supporting' highlights a deviation from the standard form of the word, emphasizing the disapproval of Trump's actions.""
}",['metaplasms'],"{
  ""Properties"": [""rhetorical conditional""],
  ""Explanation"": ""The use of the rhetorical conditional 'if/then' statement is present in the phrase 'urging her to go further, and issue an official ban on Donald Trump from entering the UK'. The antecedent is the action of issuing a ban, and the consequent is the characterization of Trump's presence as 'not conducive to the public good'.""
}",['rhetorical_conditional'],"{
  ""Properties"": [""metaplasms""],
  ""Explanation"": ""The word 'Labour' is spelled as 'Labour' in British English instead of 'Labor' in American English, emphasizing the British context.""
}",['metaplasms'],False,"{
  ""Properties"": [""rhetorical conditional""],
  ""Explanation"": ""The use of 'if...then' statement to suggest an absurd or unlikely scenario, in this case, urging the Prime Minister to issue an official ban on Donald Trump from entering the UK.""
}",['rhetorical_conditional'],"{
  ""Properties"": [""rhetorical conditional""],
  ""Explanation"": ""The use of 'if' in the statement 'urging her to go further, and issue an official ban on Donald Trump from entering the UK on the grounds he is condoning fascism and his presence is ‘not conducive to the public good’' creates a rhetorical conditional, suggesting an absurd hypothetical situation.""
}",['rhetorical_conditional'],"{
  ""Properties"": [""rhetorical conditional""],
  ""Explanation"": ""The use of 'if' in 'urging her to go further, and issue an official ban on Donald Trump from entering the UK on the grounds he is condoning fascism' creates a rhetorical conditional statement.""
}",['rhetorical_conditional'],1,['rhetorical_conditional'],1.0,0.0,,[],,agnominatio,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence provided does not contain agnominatio. Agnominatio involves a play on words, often using similar-sounding words or phrases to create a rhetorical effect. The sentence about Chris Bryant urging May to ban Donald Trump does not include any wordplay or similar-sounding words that would qualify as agnominatio.""
}",[]
