sentence_id,technique,text,feature_id,props_a20,props_a21,props_a22,annotator_consistency,props_gpt4_majority,res_1.0_1,gpt_props_1.0_1,res_1.0_2,gpt_props_1.0_2,res_1.0_3,gpt_props_1.0_3,gpt3.5_1.0_consistency,res_0.2_1,gpt_props_0.2_1,res_0.2_2,gpt_props_0.2_2,res_0.2_3,gpt_props_0.2_3,gpt3.5_0.2_consistency,gpt3.5_0.2_majority,humans isCorrect,gpt isCorrect,comments,ground truth,property_gpt4,res_gpt4_0.0_V3_2,property_gpt4_0.0_V3_2
4,[0 8 9],"Muhammad advises the same thing, according to the tradition of the Muslim doctors: wherefore the great Temur always strove to exterminate the infidels, as much to acquire that glory, as to signalise himself by the greatness of his conquests.”",Language_varieties,"['correctness', 'clarity']","['correctness', 'clarity']","['correctness', 'clarity']",True,[],"{
  ""Properties"": [""correctness"", ""clarity"", ""maxims/proverbs"", ""allusions""],
  ""Explanation"": ""The text is well-formed grammatically and understandable to the intended audience. It also contains a maxim or proverb ('the tradition of the Muslim doctors') and an allusion to historical and cultural knowledge (Temur's conquests) which requires understanding of the context.""
}","['correctness', 'clarity', 'maxims/proverbs', 'allusions']","{
  ""Properties"": [""allusions""],
  ""Explanation"": ""The text makes an allusion to 'the tradition of the Muslim doctors' without explicitly naming the other context, requiring cultural knowledge to understand the reference.""
}",['allusions'],"{
  ""Properties"": [""allusions"", ""high""],
  ""Explanation"": ""The text makes an allusion to the tradition of the Muslim doctors, which requires cultural and historical knowledge to understand. Additionally, the language used is formal and grand, typical of historical or scholarly texts.""
}","['allusions', 'high']",False,"{
  ""Properties"": [""allusions""],
  ""Explanation"": ""The text makes an allusion to the tradition of the Muslim doctors and the actions of Temur, requiring cultural knowledge to fully understand the reference.""
}",['allusions'],"{
  ""Properties"": [""allusions""],
  ""Explanation"": ""The text makes an allusion to the tradition of the Muslim doctors and the actions of Temur, requiring cultural knowledge to fully understand the reference.""
}",['allusions'],"{
  ""Properties"": [""allusions""],
  ""Explanation"": ""The text makes an allusion to the tradition of the Muslim doctors and the actions of Temur, requiring cultural knowledge to fully understand the reference.""
}",['allusions'],1,['allusions'],0,0.0,,"['correctness', 'clarity','middle']",correctness,"{
  ""Answer"": ""yes"",
  ""Explanation"": ""The sentence in question is grammatically well-formed. It follows the rules of English syntax and punctuation. The sentence structure is complex, with multiple clauses, but each clause is properly constructed and contributes to the overall meaning of the sentence. The use of the colon introduces a list or explanation, and the use of commas helps to separate different elements within the sentence for clarity. The terms 'according to the tradition of the Muslim doctors' and 'as much to acquire that glory, as to signalise himself by the greatness of his conquests' function as adverbial phrases, providing additional context and motivation for the actions of the subject, Temur. Therefore, the sentence demonstrates 'correctness' in the context of grammatical structure.""
}",['correctness']
4,[0 8 9],"Muhammad advises the same thing, according to the tradition of the Muslim doctors: wherefore the great Temur always strove to exterminate the infidels, as much to acquire that glory, as to signalise himself by the greatness of his conquests.”",Language_varieties,"['correctness', 'clarity']","['correctness', 'clarity']","['correctness', 'clarity']",True,[],"{
  ""Properties"": [""correctness"", ""clarity"", ""maxims/proverbs"", ""allusions""],
  ""Explanation"": ""The text is well-formed grammatically and understandable to the intended audience. It also contains a maxim or proverb ('the tradition of the Muslim doctors') and an allusion to historical and cultural knowledge (Temur's conquests) which requires understanding of the context.""
}","['correctness', 'clarity', 'maxims/proverbs', 'allusions']","{
  ""Properties"": [""allusions""],
  ""Explanation"": ""The text makes an allusion to 'the tradition of the Muslim doctors' without explicitly naming the other context, requiring cultural knowledge to understand the reference.""
}",['allusions'],"{
  ""Properties"": [""allusions"", ""high""],
  ""Explanation"": ""The text makes an allusion to the tradition of the Muslim doctors, which requires cultural and historical knowledge to understand. Additionally, the language used is formal and grand, typical of historical or scholarly texts.""
}","['allusions', 'high']",False,"{
  ""Properties"": [""allusions""],
  ""Explanation"": ""The text makes an allusion to the tradition of the Muslim doctors and the actions of Temur, requiring cultural knowledge to fully understand the reference.""
}",['allusions'],"{
  ""Properties"": [""allusions""],
  ""Explanation"": ""The text makes an allusion to the tradition of the Muslim doctors and the actions of Temur, requiring cultural knowledge to fully understand the reference.""
}",['allusions'],"{
  ""Properties"": [""allusions""],
  ""Explanation"": ""The text makes an allusion to the tradition of the Muslim doctors and the actions of Temur, requiring cultural knowledge to fully understand the reference.""
}",['allusions'],1,['allusions'],0,0.0,,"['correctness', 'clarity','middle']",clarity,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence in question lacks clarity due to several factors. Firstly, it contains multiple complex ideas that are not clearly connected, making it difficult for the reader to follow the logic or the argument being presented. The reference to 'Muhammad' and 'Muslim doctors' introduces religious or cultural elements that are not explained within the sentence. Additionally, the phrase 'wherefore the great Temur always strove to exterminate the infidels' introduces a historical figure, Temur, and a controversial action, 'to exterminate the infidels,' without context or clarification. The motivations are stated in a convoluted manner ('as much to acquire that glory, as to signalise himself by the greatness of his conquests'), which could confuse readers about the primary intent of Temur's actions. The use of archaic language such as 'wherefore' and 'signalise' further obscures the meaning for contemporary audiences. Overall, the sentence could be made clearer by breaking it into simpler, more direct statements and providing necessary context.""
}",[]
4,[0 8 9],"Muhammad advises the same thing, according to the tradition of the Muslim doctors: wherefore the great Temur always strove to exterminate the infidels, as much to acquire that glory, as to signalise himself by the greatness of his conquests.”",Language_varieties,"['correctness', 'clarity']","['correctness', 'clarity']","['correctness', 'clarity']",True,[],"{
  ""Properties"": [""correctness"", ""clarity"", ""maxims/proverbs"", ""allusions""],
  ""Explanation"": ""The text is well-formed grammatically and understandable to the intended audience. It also contains a maxim or proverb ('the tradition of the Muslim doctors') and an allusion to historical and cultural knowledge (Temur's conquests) which requires understanding of the context.""
}","['correctness', 'clarity', 'maxims/proverbs', 'allusions']","{
  ""Properties"": [""allusions""],
  ""Explanation"": ""The text makes an allusion to 'the tradition of the Muslim doctors' without explicitly naming the other context, requiring cultural knowledge to understand the reference.""
}",['allusions'],"{
  ""Properties"": [""allusions"", ""high""],
  ""Explanation"": ""The text makes an allusion to the tradition of the Muslim doctors, which requires cultural and historical knowledge to understand. Additionally, the language used is formal and grand, typical of historical or scholarly texts.""
}","['allusions', 'high']",False,"{
  ""Properties"": [""allusions""],
  ""Explanation"": ""The text makes an allusion to the tradition of the Muslim doctors and the actions of Temur, requiring cultural knowledge to fully understand the reference.""
}",['allusions'],"{
  ""Properties"": [""allusions""],
  ""Explanation"": ""The text makes an allusion to the tradition of the Muslim doctors and the actions of Temur, requiring cultural knowledge to fully understand the reference.""
}",['allusions'],"{
  ""Properties"": [""allusions""],
  ""Explanation"": ""The text makes an allusion to the tradition of the Muslim doctors and the actions of Temur, requiring cultural knowledge to fully understand the reference.""
}",['allusions'],1,['allusions'],0,0.0,,"['correctness', 'clarity','middle']",forcefulness,"{
  ""Answer"": ""yes"",
  ""Explanation"": ""The sentence in question does demonstrate 'forcefulness' through the use of memorable or striking expressions that reinforce the message. The phrase 'always strove to exterminate the infidels' employs a strong verb ('exterminate') which conveys a powerful action, emphasizing the determination and intensity of Temur's efforts. Additionally, the phrase 'as much to acquire that glory, as to signalise himself by the greatness of his conquests' uses emphatic language to underscore the dual motivations of glory and the recognition of his conquests, further reinforcing the message with a forceful expression.""
}",['forcefulness']
4,[0 8 9],"Muhammad advises the same thing, according to the tradition of the Muslim doctors: wherefore the great Temur always strove to exterminate the infidels, as much to acquire that glory, as to signalise himself by the greatness of his conquests.”",Language_varieties,"['correctness', 'clarity']","['correctness', 'clarity']","['correctness', 'clarity']",True,[],"{
  ""Properties"": [""correctness"", ""clarity"", ""maxims/proverbs"", ""allusions""],
  ""Explanation"": ""The text is well-formed grammatically and understandable to the intended audience. It also contains a maxim or proverb ('the tradition of the Muslim doctors') and an allusion to historical and cultural knowledge (Temur's conquests) which requires understanding of the context.""
}","['correctness', 'clarity', 'maxims/proverbs', 'allusions']","{
  ""Properties"": [""allusions""],
  ""Explanation"": ""The text makes an allusion to 'the tradition of the Muslim doctors' without explicitly naming the other context, requiring cultural knowledge to understand the reference.""
}",['allusions'],"{
  ""Properties"": [""allusions"", ""high""],
  ""Explanation"": ""The text makes an allusion to the tradition of the Muslim doctors, which requires cultural and historical knowledge to understand. Additionally, the language used is formal and grand, typical of historical or scholarly texts.""
}","['allusions', 'high']",False,"{
  ""Properties"": [""allusions""],
  ""Explanation"": ""The text makes an allusion to the tradition of the Muslim doctors and the actions of Temur, requiring cultural knowledge to fully understand the reference.""
}",['allusions'],"{
  ""Properties"": [""allusions""],
  ""Explanation"": ""The text makes an allusion to the tradition of the Muslim doctors and the actions of Temur, requiring cultural knowledge to fully understand the reference.""
}",['allusions'],"{
  ""Properties"": [""allusions""],
  ""Explanation"": ""The text makes an allusion to the tradition of the Muslim doctors and the actions of Temur, requiring cultural knowledge to fully understand the reference.""
}",['allusions'],1,['allusions'],0,0.0,,"['correctness', 'clarity','middle']",low,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The provided sentence does not demonstrate or contain 'low' language. The sentence is formal and historical in tone, using elevated language such as 'advises', 'according to the tradition', 'wherefore', 'exterminate', 'infidels', 'acquire that glory', and 'signalise himself by the greatness of his conquests'. These phrases and the overall structure of the sentence are indicative of a formal, possibly academic or historical, style of writing rather than informal or colloquial language. 'Low' language typically includes slang, contractions, colloquialisms, and sometimes vulgarities, none of which are present in the sentence.""
}",[]
4,[0 8 9],"Muhammad advises the same thing, according to the tradition of the Muslim doctors: wherefore the great Temur always strove to exterminate the infidels, as much to acquire that glory, as to signalise himself by the greatness of his conquests.”",Language_varieties,"['correctness', 'clarity']","['correctness', 'clarity']","['correctness', 'clarity']",True,[],"{
  ""Properties"": [""correctness"", ""clarity"", ""maxims/proverbs"", ""allusions""],
  ""Explanation"": ""The text is well-formed grammatically and understandable to the intended audience. It also contains a maxim or proverb ('the tradition of the Muslim doctors') and an allusion to historical and cultural knowledge (Temur's conquests) which requires understanding of the context.""
}","['correctness', 'clarity', 'maxims/proverbs', 'allusions']","{
  ""Properties"": [""allusions""],
  ""Explanation"": ""The text makes an allusion to 'the tradition of the Muslim doctors' without explicitly naming the other context, requiring cultural knowledge to understand the reference.""
}",['allusions'],"{
  ""Properties"": [""allusions"", ""high""],
  ""Explanation"": ""The text makes an allusion to the tradition of the Muslim doctors, which requires cultural and historical knowledge to understand. Additionally, the language used is formal and grand, typical of historical or scholarly texts.""
}","['allusions', 'high']",False,"{
  ""Properties"": [""allusions""],
  ""Explanation"": ""The text makes an allusion to the tradition of the Muslim doctors and the actions of Temur, requiring cultural knowledge to fully understand the reference.""
}",['allusions'],"{
  ""Properties"": [""allusions""],
  ""Explanation"": ""The text makes an allusion to the tradition of the Muslim doctors and the actions of Temur, requiring cultural knowledge to fully understand the reference.""
}",['allusions'],"{
  ""Properties"": [""allusions""],
  ""Explanation"": ""The text makes an allusion to the tradition of the Muslim doctors and the actions of Temur, requiring cultural knowledge to fully understand the reference.""
}",['allusions'],1,['allusions'],0,0.0,,"['correctness', 'clarity','middle']",middle,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence provided does not demonstrate 'middle' or Standard Edited American English. The language used in the sentence is somewhat archaic or formal, as evidenced by phrases such as 'wherefore' and 'signalise himself by the greatness of his conquests.' Modern Standard Edited American English tends to favor more contemporary vocabulary and sentence structure. Additionally, the use of 'the great Temur' and 'the infidels' may not align with the neutral and unbiased tone typically found in reputable books, magazines, and newspapers today.""
}",[]
4,[0 8 9],"Muhammad advises the same thing, according to the tradition of the Muslim doctors: wherefore the great Temur always strove to exterminate the infidels, as much to acquire that glory, as to signalise himself by the greatness of his conquests.”",Language_varieties,"['correctness', 'clarity']","['correctness', 'clarity']","['correctness', 'clarity']",True,[],"{
  ""Properties"": [""correctness"", ""clarity"", ""maxims/proverbs"", ""allusions""],
  ""Explanation"": ""The text is well-formed grammatically and understandable to the intended audience. It also contains a maxim or proverb ('the tradition of the Muslim doctors') and an allusion to historical and cultural knowledge (Temur's conquests) which requires understanding of the context.""
}","['correctness', 'clarity', 'maxims/proverbs', 'allusions']","{
  ""Properties"": [""allusions""],
  ""Explanation"": ""The text makes an allusion to 'the tradition of the Muslim doctors' without explicitly naming the other context, requiring cultural knowledge to understand the reference.""
}",['allusions'],"{
  ""Properties"": [""allusions"", ""high""],
  ""Explanation"": ""The text makes an allusion to the tradition of the Muslim doctors, which requires cultural and historical knowledge to understand. Additionally, the language used is formal and grand, typical of historical or scholarly texts.""
}","['allusions', 'high']",False,"{
  ""Properties"": [""allusions""],
  ""Explanation"": ""The text makes an allusion to the tradition of the Muslim doctors and the actions of Temur, requiring cultural knowledge to fully understand the reference.""
}",['allusions'],"{
  ""Properties"": [""allusions""],
  ""Explanation"": ""The text makes an allusion to the tradition of the Muslim doctors and the actions of Temur, requiring cultural knowledge to fully understand the reference.""
}",['allusions'],"{
  ""Properties"": [""allusions""],
  ""Explanation"": ""The text makes an allusion to the tradition of the Muslim doctors and the actions of Temur, requiring cultural knowledge to fully understand the reference.""
}",['allusions'],1,['allusions'],0,0.0,,"['correctness', 'clarity','middle']",high,"{
  ""Answer"": ""yes"",
  ""Explanation"": ""The sentence in question demonstrates 'high' language variety. It is characterized by a formal tone, sophisticated vocabulary such as 'wherefore', 'exterminate', 'infidels', 'acquire', 'signalise', and 'conquests', and a structure that is more complex than everyday speech. This type of language would be appropriate for official documents or scholarly publications, where a high level of formality and grandeur is expected.""
}",['high']
4,[0 8 9],"Muhammad advises the same thing, according to the tradition of the Muslim doctors: wherefore the great Temur always strove to exterminate the infidels, as much to acquire that glory, as to signalise himself by the greatness of his conquests.”",Language_varieties,"['correctness', 'clarity']","['correctness', 'clarity']","['correctness', 'clarity']",True,[],"{
  ""Properties"": [""correctness"", ""clarity"", ""maxims/proverbs"", ""allusions""],
  ""Explanation"": ""The text is well-formed grammatically and understandable to the intended audience. It also contains a maxim or proverb ('the tradition of the Muslim doctors') and an allusion to historical and cultural knowledge (Temur's conquests) which requires understanding of the context.""
}","['correctness', 'clarity', 'maxims/proverbs', 'allusions']","{
  ""Properties"": [""allusions""],
  ""Explanation"": ""The text makes an allusion to 'the tradition of the Muslim doctors' without explicitly naming the other context, requiring cultural knowledge to understand the reference.""
}",['allusions'],"{
  ""Properties"": [""allusions"", ""high""],
  ""Explanation"": ""The text makes an allusion to the tradition of the Muslim doctors, which requires cultural and historical knowledge to understand. Additionally, the language used is formal and grand, typical of historical or scholarly texts.""
}","['allusions', 'high']",False,"{
  ""Properties"": [""allusions""],
  ""Explanation"": ""The text makes an allusion to the tradition of the Muslim doctors and the actions of Temur, requiring cultural knowledge to fully understand the reference.""
}",['allusions'],"{
  ""Properties"": [""allusions""],
  ""Explanation"": ""The text makes an allusion to the tradition of the Muslim doctors and the actions of Temur, requiring cultural knowledge to fully understand the reference.""
}",['allusions'],"{
  ""Properties"": [""allusions""],
  ""Explanation"": ""The text makes an allusion to the tradition of the Muslim doctors and the actions of Temur, requiring cultural knowledge to fully understand the reference.""
}",['allusions'],1,['allusions'],0,0.0,,"['correctness', 'clarity','middle']",dialects/registers,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence provided does not demonstrate or contain 'dialects/registers' as defined by the use of terms specific to a particular region, occupation, or genre. The language used in the sentence is formal and historical in nature, referring to a tradition of Muslim doctors and the actions of Temur, but it does not include specific jargon or terminology that would be exclusive to a particular dialect or register. It is more of a historical statement rather than an example of language variety through dialect or register.""
}",[]
4,[0 8 9],"Muhammad advises the same thing, according to the tradition of the Muslim doctors: wherefore the great Temur always strove to exterminate the infidels, as much to acquire that glory, as to signalise himself by the greatness of his conquests.”",Language_varieties,"['correctness', 'clarity']","['correctness', 'clarity']","['correctness', 'clarity']",True,[],"{
  ""Properties"": [""correctness"", ""clarity"", ""maxims/proverbs"", ""allusions""],
  ""Explanation"": ""The text is well-formed grammatically and understandable to the intended audience. It also contains a maxim or proverb ('the tradition of the Muslim doctors') and an allusion to historical and cultural knowledge (Temur's conquests) which requires understanding of the context.""
}","['correctness', 'clarity', 'maxims/proverbs', 'allusions']","{
  ""Properties"": [""allusions""],
  ""Explanation"": ""The text makes an allusion to 'the tradition of the Muslim doctors' without explicitly naming the other context, requiring cultural knowledge to understand the reference.""
}",['allusions'],"{
  ""Properties"": [""allusions"", ""high""],
  ""Explanation"": ""The text makes an allusion to the tradition of the Muslim doctors, which requires cultural and historical knowledge to understand. Additionally, the language used is formal and grand, typical of historical or scholarly texts.""
}","['allusions', 'high']",False,"{
  ""Properties"": [""allusions""],
  ""Explanation"": ""The text makes an allusion to the tradition of the Muslim doctors and the actions of Temur, requiring cultural knowledge to fully understand the reference.""
}",['allusions'],"{
  ""Properties"": [""allusions""],
  ""Explanation"": ""The text makes an allusion to the tradition of the Muslim doctors and the actions of Temur, requiring cultural knowledge to fully understand the reference.""
}",['allusions'],"{
  ""Properties"": [""allusions""],
  ""Explanation"": ""The text makes an allusion to the tradition of the Muslim doctors and the actions of Temur, requiring cultural knowledge to fully understand the reference.""
}",['allusions'],1,['allusions'],0,0.0,,"['correctness', 'clarity','middle']",register shift,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The provided sentence maintains a consistent register throughout. It uses formal language appropriate for historical or academic discourse, with no shift to a lower or less appropriate level of language. The sentence discusses historical figures and their motivations in a manner that remains consistent with the expected formality of such a context. There is no introduction of informal or colloquial language that would indicate a register shift.""
}",[]
4,[0 8 9],"Muhammad advises the same thing, according to the tradition of the Muslim doctors: wherefore the great Temur always strove to exterminate the infidels, as much to acquire that glory, as to signalise himself by the greatness of his conquests.”",Language_varieties,"['correctness', 'clarity']","['correctness', 'clarity']","['correctness', 'clarity']",True,[],"{
  ""Properties"": [""correctness"", ""clarity"", ""maxims/proverbs"", ""allusions""],
  ""Explanation"": ""The text is well-formed grammatically and understandable to the intended audience. It also contains a maxim or proverb ('the tradition of the Muslim doctors') and an allusion to historical and cultural knowledge (Temur's conquests) which requires understanding of the context.""
}","['correctness', 'clarity', 'maxims/proverbs', 'allusions']","{
  ""Properties"": [""allusions""],
  ""Explanation"": ""The text makes an allusion to 'the tradition of the Muslim doctors' without explicitly naming the other context, requiring cultural knowledge to understand the reference.""
}",['allusions'],"{
  ""Properties"": [""allusions"", ""high""],
  ""Explanation"": ""The text makes an allusion to the tradition of the Muslim doctors, which requires cultural and historical knowledge to understand. Additionally, the language used is formal and grand, typical of historical or scholarly texts.""
}","['allusions', 'high']",False,"{
  ""Properties"": [""allusions""],
  ""Explanation"": ""The text makes an allusion to the tradition of the Muslim doctors and the actions of Temur, requiring cultural knowledge to fully understand the reference.""
}",['allusions'],"{
  ""Properties"": [""allusions""],
  ""Explanation"": ""The text makes an allusion to the tradition of the Muslim doctors and the actions of Temur, requiring cultural knowledge to fully understand the reference.""
}",['allusions'],"{
  ""Properties"": [""allusions""],
  ""Explanation"": ""The text makes an allusion to the tradition of the Muslim doctors and the actions of Temur, requiring cultural knowledge to fully understand the reference.""
}",['allusions'],1,['allusions'],0,0.0,,"['correctness', 'clarity','middle']",cliches/idioms,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The provided sentence does not contain any phrases that are widely recognized as cliches or idioms. Cliches and idioms are phrases that are overused and have a meaning not deducible from the individual words. The sentence in question appears to be a historical statement and does not include any commonly known idiomatic expressions or cliches.""
}",[]
4,[0 8 9],"Muhammad advises the same thing, according to the tradition of the Muslim doctors: wherefore the great Temur always strove to exterminate the infidels, as much to acquire that glory, as to signalise himself by the greatness of his conquests.”",Language_varieties,"['correctness', 'clarity']","['correctness', 'clarity']","['correctness', 'clarity']",True,[],"{
  ""Properties"": [""correctness"", ""clarity"", ""maxims/proverbs"", ""allusions""],
  ""Explanation"": ""The text is well-formed grammatically and understandable to the intended audience. It also contains a maxim or proverb ('the tradition of the Muslim doctors') and an allusion to historical and cultural knowledge (Temur's conquests) which requires understanding of the context.""
}","['correctness', 'clarity', 'maxims/proverbs', 'allusions']","{
  ""Properties"": [""allusions""],
  ""Explanation"": ""The text makes an allusion to 'the tradition of the Muslim doctors' without explicitly naming the other context, requiring cultural knowledge to understand the reference.""
}",['allusions'],"{
  ""Properties"": [""allusions"", ""high""],
  ""Explanation"": ""The text makes an allusion to the tradition of the Muslim doctors, which requires cultural and historical knowledge to understand. Additionally, the language used is formal and grand, typical of historical or scholarly texts.""
}","['allusions', 'high']",False,"{
  ""Properties"": [""allusions""],
  ""Explanation"": ""The text makes an allusion to the tradition of the Muslim doctors and the actions of Temur, requiring cultural knowledge to fully understand the reference.""
}",['allusions'],"{
  ""Properties"": [""allusions""],
  ""Explanation"": ""The text makes an allusion to the tradition of the Muslim doctors and the actions of Temur, requiring cultural knowledge to fully understand the reference.""
}",['allusions'],"{
  ""Properties"": [""allusions""],
  ""Explanation"": ""The text makes an allusion to the tradition of the Muslim doctors and the actions of Temur, requiring cultural knowledge to fully understand the reference.""
}",['allusions'],1,['allusions'],0,0.0,,"['correctness', 'clarity','middle']",maxims/proverbs,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The provided sentence does not contain a maxim or proverb. Maxims and proverbs are short, generally known sentences that express a truth or a piece of advice based on common sense or experience. The sentence in question appears to be a historical statement or a narrative about the actions and motivations of Temur (Tamerlane), influenced by the advice of Muhammad as interpreted by Muslim doctors (scholars). It does not express a common wisdom or advice in a form that is recognized as a proverb or a maxim.""
}",[]
