sentence_id,technique,text,feature_id,props_a20,props_a21,props_a22,annotator_consistency,props_gpt4_majority,res_1.0_1,gpt_props_1.0_1,res_1.0_2,gpt_props_1.0_2,res_1.0_3,gpt_props_1.0_3,gpt3.5_1.0_consistency,res_0.2_1,gpt_props_0.2_1,res_0.2_2,gpt_props_0.2_2,res_0.2_3,gpt_props_0.2_3,gpt3.5_0.2_consistency,gpt3.5_0.2_majority,humans isCorrect,gpt isCorrect,comments,ground truth,Unnamed: 28,property_FT_Maj_gpt3.5,res_FT_Maj_gpt3.5_0.0_V3_2,property_FT_Maj_gpt3.5_0.0_V3_2
68,[0],"I have read the Cardinal's exposition in both Italian and English, and I only find mention of the help of the sacraments in certain cases.",Figures_of_word_choice,[],[],[],True,[],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of 'in both Italian and English' emphasizes the thoroughness of the reading, implying that the speaker has made a diligent effort to understand the Cardinal's exposition.""
}",['emphasis'],"{
    ""Properties"": [""emphasis""],
    ""Explanation"": ""The use of the phrase 'in both Italian and English' emphasizes the thoroughness of the reader's review, suggesting that the reader has carefully examined the text in multiple languages to ensure a complete understanding.""
}",['emphasis'],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of the phrase 'in certain cases' suggests more than is actually stated, leaving room for interpretation and innuendo.""
}",['emphasis'],True,"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of the phrase 'in certain cases' suggests that there may be limitations or exceptions to the Cardinal's exposition, implying more than is actually stated.""
}",['emphasis'],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of 'certain cases' suggests that there are specific situations where the help of the sacraments is mentioned, implying that it may not be universally applicable. This leads to an emphasis on the limited scope of the mention."" 
}",['emphasis'],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of the phrase 'in certain cases' suggests that the Cardinal's exposition may have implied a broader application of the help of the sacraments, but the speaker is emphasizing that it is only in specific situations.""
}",['emphasis'],1,['emphasis'],0.0,1.0,,['emphasis'],implying that help of the sacraments is not readily available,agnominatio,"{""Answer"": ""no""}",[]
68,[0],"I have read the Cardinal's exposition in both Italian and English, and I only find mention of the help of the sacraments in certain cases.",Figures_of_word_choice,[],[],[],True,[],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of 'in both Italian and English' emphasizes the thoroughness of the reading, implying that the speaker has made a diligent effort to understand the Cardinal's exposition.""
}",['emphasis'],"{
    ""Properties"": [""emphasis""],
    ""Explanation"": ""The use of the phrase 'in both Italian and English' emphasizes the thoroughness of the reader's review, suggesting that the reader has carefully examined the text in multiple languages to ensure a complete understanding.""
}",['emphasis'],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of the phrase 'in certain cases' suggests more than is actually stated, leaving room for interpretation and innuendo.""
}",['emphasis'],True,"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of the phrase 'in certain cases' suggests that there may be limitations or exceptions to the Cardinal's exposition, implying more than is actually stated.""
}",['emphasis'],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of 'certain cases' suggests that there are specific situations where the help of the sacraments is mentioned, implying that it may not be universally applicable. This leads to an emphasis on the limited scope of the mention."" 
}",['emphasis'],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of the phrase 'in certain cases' suggests that the Cardinal's exposition may have implied a broader application of the help of the sacraments, but the speaker is emphasizing that it is only in specific situations.""
}",['emphasis'],1,['emphasis'],0.0,1.0,,['emphasis'],implying that help of the sacraments is not readily available,metaplasms,"{""Answer"": ""no""}",[]
68,[0],"I have read the Cardinal's exposition in both Italian and English, and I only find mention of the help of the sacraments in certain cases.",Figures_of_word_choice,[],[],[],True,[],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of 'in both Italian and English' emphasizes the thoroughness of the reading, implying that the speaker has made a diligent effort to understand the Cardinal's exposition.""
}",['emphasis'],"{
    ""Properties"": [""emphasis""],
    ""Explanation"": ""The use of the phrase 'in both Italian and English' emphasizes the thoroughness of the reader's review, suggesting that the reader has carefully examined the text in multiple languages to ensure a complete understanding.""
}",['emphasis'],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of the phrase 'in certain cases' suggests more than is actually stated, leaving room for interpretation and innuendo.""
}",['emphasis'],True,"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of the phrase 'in certain cases' suggests that there may be limitations or exceptions to the Cardinal's exposition, implying more than is actually stated.""
}",['emphasis'],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of 'certain cases' suggests that there are specific situations where the help of the sacraments is mentioned, implying that it may not be universally applicable. This leads to an emphasis on the limited scope of the mention."" 
}",['emphasis'],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of the phrase 'in certain cases' suggests that the Cardinal's exposition may have implied a broader application of the help of the sacraments, but the speaker is emphasizing that it is only in specific situations.""
}",['emphasis'],1,['emphasis'],0.0,1.0,,['emphasis'],implying that help of the sacraments is not readily available,polyptoton,"{""Answer"": ""no""}",[]
68,[0],"I have read the Cardinal's exposition in both Italian and English, and I only find mention of the help of the sacraments in certain cases.",Figures_of_word_choice,[],[],[],True,[],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of 'in both Italian and English' emphasizes the thoroughness of the reading, implying that the speaker has made a diligent effort to understand the Cardinal's exposition.""
}",['emphasis'],"{
    ""Properties"": [""emphasis""],
    ""Explanation"": ""The use of the phrase 'in both Italian and English' emphasizes the thoroughness of the reader's review, suggesting that the reader has carefully examined the text in multiple languages to ensure a complete understanding.""
}",['emphasis'],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of the phrase 'in certain cases' suggests more than is actually stated, leaving room for interpretation and innuendo.""
}",['emphasis'],True,"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of the phrase 'in certain cases' suggests that there may be limitations or exceptions to the Cardinal's exposition, implying more than is actually stated.""
}",['emphasis'],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of 'certain cases' suggests that there are specific situations where the help of the sacraments is mentioned, implying that it may not be universally applicable. This leads to an emphasis on the limited scope of the mention."" 
}",['emphasis'],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of the phrase 'in certain cases' suggests that the Cardinal's exposition may have implied a broader application of the help of the sacraments, but the speaker is emphasizing that it is only in specific situations.""
}",['emphasis'],1,['emphasis'],0.0,1.0,,['emphasis'],implying that help of the sacraments is not readily available,ploce,"{""Answer"": ""no""}",[]
68,[0],"I have read the Cardinal's exposition in both Italian and English, and I only find mention of the help of the sacraments in certain cases.",Figures_of_word_choice,[],[],[],True,[],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of 'in both Italian and English' emphasizes the thoroughness of the reading, implying that the speaker has made a diligent effort to understand the Cardinal's exposition.""
}",['emphasis'],"{
    ""Properties"": [""emphasis""],
    ""Explanation"": ""The use of the phrase 'in both Italian and English' emphasizes the thoroughness of the reader's review, suggesting that the reader has carefully examined the text in multiple languages to ensure a complete understanding.""
}",['emphasis'],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of the phrase 'in certain cases' suggests more than is actually stated, leaving room for interpretation and innuendo.""
}",['emphasis'],True,"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of the phrase 'in certain cases' suggests that there may be limitations or exceptions to the Cardinal's exposition, implying more than is actually stated.""
}",['emphasis'],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of 'certain cases' suggests that there are specific situations where the help of the sacraments is mentioned, implying that it may not be universally applicable. This leads to an emphasis on the limited scope of the mention."" 
}",['emphasis'],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of the phrase 'in certain cases' suggests that the Cardinal's exposition may have implied a broader application of the help of the sacraments, but the speaker is emphasizing that it is only in specific situations.""
}",['emphasis'],1,['emphasis'],0.0,1.0,,['emphasis'],implying that help of the sacraments is not readily available,anatanaclasis,"{""Answer"": ""no""}",[]
68,[0],"I have read the Cardinal's exposition in both Italian and English, and I only find mention of the help of the sacraments in certain cases.",Figures_of_word_choice,[],[],[],True,[],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of 'in both Italian and English' emphasizes the thoroughness of the reading, implying that the speaker has made a diligent effort to understand the Cardinal's exposition.""
}",['emphasis'],"{
    ""Properties"": [""emphasis""],
    ""Explanation"": ""The use of the phrase 'in both Italian and English' emphasizes the thoroughness of the reader's review, suggesting that the reader has carefully examined the text in multiple languages to ensure a complete understanding.""
}",['emphasis'],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of the phrase 'in certain cases' suggests more than is actually stated, leaving room for interpretation and innuendo.""
}",['emphasis'],True,"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of the phrase 'in certain cases' suggests that there may be limitations or exceptions to the Cardinal's exposition, implying more than is actually stated.""
}",['emphasis'],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of 'certain cases' suggests that there are specific situations where the help of the sacraments is mentioned, implying that it may not be universally applicable. This leads to an emphasis on the limited scope of the mention."" 
}",['emphasis'],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of the phrase 'in certain cases' suggests that the Cardinal's exposition may have implied a broader application of the help of the sacraments, but the speaker is emphasizing that it is only in specific situations.""
}",['emphasis'],1,['emphasis'],0.0,1.0,,['emphasis'],implying that help of the sacraments is not readily available,synonyms,"{""Answer"": ""no""}",[]
68,[0],"I have read the Cardinal's exposition in both Italian and English, and I only find mention of the help of the sacraments in certain cases.",Figures_of_word_choice,[],[],[],True,[],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of 'in both Italian and English' emphasizes the thoroughness of the reading, implying that the speaker has made a diligent effort to understand the Cardinal's exposition.""
}",['emphasis'],"{
    ""Properties"": [""emphasis""],
    ""Explanation"": ""The use of the phrase 'in both Italian and English' emphasizes the thoroughness of the reader's review, suggesting that the reader has carefully examined the text in multiple languages to ensure a complete understanding.""
}",['emphasis'],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of the phrase 'in certain cases' suggests more than is actually stated, leaving room for interpretation and innuendo.""
}",['emphasis'],True,"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of the phrase 'in certain cases' suggests that there may be limitations or exceptions to the Cardinal's exposition, implying more than is actually stated.""
}",['emphasis'],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of 'certain cases' suggests that there are specific situations where the help of the sacraments is mentioned, implying that it may not be universally applicable. This leads to an emphasis on the limited scope of the mention."" 
}",['emphasis'],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of the phrase 'in certain cases' suggests that the Cardinal's exposition may have implied a broader application of the help of the sacraments, but the speaker is emphasizing that it is only in specific situations.""
}",['emphasis'],1,['emphasis'],0.0,1.0,,['emphasis'],implying that help of the sacraments is not readily available,rhetorical conditional,"{""Answer"": ""no""}",[]
68,[0],"I have read the Cardinal's exposition in both Italian and English, and I only find mention of the help of the sacraments in certain cases.",Figures_of_word_choice,[],[],[],True,[],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of 'in both Italian and English' emphasizes the thoroughness of the reading, implying that the speaker has made a diligent effort to understand the Cardinal's exposition.""
}",['emphasis'],"{
    ""Properties"": [""emphasis""],
    ""Explanation"": ""The use of the phrase 'in both Italian and English' emphasizes the thoroughness of the reader's review, suggesting that the reader has carefully examined the text in multiple languages to ensure a complete understanding.""
}",['emphasis'],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of the phrase 'in certain cases' suggests more than is actually stated, leaving room for interpretation and innuendo.""
}",['emphasis'],True,"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of the phrase 'in certain cases' suggests that there may be limitations or exceptions to the Cardinal's exposition, implying more than is actually stated.""
}",['emphasis'],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of 'certain cases' suggests that there are specific situations where the help of the sacraments is mentioned, implying that it may not be universally applicable. This leads to an emphasis on the limited scope of the mention."" 
}",['emphasis'],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of the phrase 'in certain cases' suggests that the Cardinal's exposition may have implied a broader application of the help of the sacraments, but the speaker is emphasizing that it is only in specific situations.""
}",['emphasis'],1,['emphasis'],0.0,1.0,,['emphasis'],implying that help of the sacraments is not readily available,correctio,"{""Answer"": ""no""}",[]
68,[0],"I have read the Cardinal's exposition in both Italian and English, and I only find mention of the help of the sacraments in certain cases.",Figures_of_word_choice,[],[],[],True,[],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of 'in both Italian and English' emphasizes the thoroughness of the reading, implying that the speaker has made a diligent effort to understand the Cardinal's exposition.""
}",['emphasis'],"{
    ""Properties"": [""emphasis""],
    ""Explanation"": ""The use of the phrase 'in both Italian and English' emphasizes the thoroughness of the reader's review, suggesting that the reader has carefully examined the text in multiple languages to ensure a complete understanding.""
}",['emphasis'],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of the phrase 'in certain cases' suggests more than is actually stated, leaving room for interpretation and innuendo.""
}",['emphasis'],True,"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of the phrase 'in certain cases' suggests that there may be limitations or exceptions to the Cardinal's exposition, implying more than is actually stated.""
}",['emphasis'],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of 'certain cases' suggests that there are specific situations where the help of the sacraments is mentioned, implying that it may not be universally applicable. This leads to an emphasis on the limited scope of the mention."" 
}",['emphasis'],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of the phrase 'in certain cases' suggests that the Cardinal's exposition may have implied a broader application of the help of the sacraments, but the speaker is emphasizing that it is only in specific situations.""
}",['emphasis'],1,['emphasis'],0.0,1.0,,['emphasis'],implying that help of the sacraments is not readily available,emphasis,"{""Answer"": ""no""}",[]
117,[ 1 12],"And so Chris Bryant, “a senior Labour backbencher, has written to May urging her to go further, and issue an official ban on Donald Trump from entering the UK on the grounds he is condoning fascism and his presence is ‘not conducive to the public good’, a senior Labour MP has said.”",Figures_of_word_choice,[],[],[],True,[],"{
  ""Properties"": [""metaplasms""],
  ""Explanation"": ""The use of 'condoning' instead of 'endorsing' or 'supporting' highlights a deviation from the standard form of the word, emphasizing the disapproval of Trump's actions.""
}",['metaplasms'],"{
  ""Properties"": [""rhetorical conditional""],
  ""Explanation"": ""The use of the rhetorical conditional 'if/then' statement is present in the phrase 'urging her to go further, and issue an official ban on Donald Trump from entering the UK'. The antecedent is the action of issuing a ban, and the consequent is the characterization of Trump's presence as 'not conducive to the public good'.""
}",['rhetorical_conditional'],"{
  ""Properties"": [""metaplasms""],
  ""Explanation"": ""The word 'Labour' is spelled as 'Labour' in British English instead of 'Labor' in American English, emphasizing the British context.""
}",['metaplasms'],False,"{
  ""Properties"": [""rhetorical conditional""],
  ""Explanation"": ""The use of 'if...then' statement to suggest an absurd or unlikely scenario, in this case, urging the Prime Minister to issue an official ban on Donald Trump from entering the UK.""
}",['rhetorical_conditional'],"{
  ""Properties"": [""rhetorical conditional""],
  ""Explanation"": ""The use of 'if' in the statement 'urging her to go further, and issue an official ban on Donald Trump from entering the UK on the grounds he is condoning fascism and his presence is ‘not conducive to the public good’' creates a rhetorical conditional, suggesting an absurd hypothetical situation.""
}",['rhetorical_conditional'],"{
  ""Properties"": [""rhetorical conditional""],
  ""Explanation"": ""The use of 'if' in 'urging her to go further, and issue an official ban on Donald Trump from entering the UK on the grounds he is condoning fascism' creates a rhetorical conditional statement.""
}",['rhetorical_conditional'],1,['rhetorical_conditional'],1.0,0.0,,[],,agnominatio,"{""Answer"": ""no""}",[]
